,TWII.Open,TWII.High,TWII.Low,TWII.Close,TWII.Volume,TWII.Adjusted,add/less
2014/12/23,9123.780273,9138.150391,9093.429688,9097.709961,1867800,9097.674171,2.70995
2014/12/24,9096.480469,9186.179688,9096.480469,9186.179688,2610200,9186.14355,88.469379
2014/12/25,9186.830078,9198.040039,9153.769531,9158.700195,1831400,9158.664166,-27.479384
2014/12/26,9171.910156,9214.070312,9158.389648,9214.070312,1649700,9214.034065,55.369899
2014/12/29,9216.429688,9313.330078,9216.429688,9286.280273,2137000,9286.243742,72.209677
2014/12/30,9299.099609,9338.05957,9262.700195,9268.429688,1891600,9268.393226,-17.850516
2014/12/31,9260.459961,9307.259766,9252.30957,9307.259766,1578600,9307.223152,38.829926
2015/1/2,9260.459961,9307.259766,9252.30957,9307.259766,0,9307.223152,0
2015/1/5,9292.30957,9292.30957,9182.019531,9274.110352,2311000,9274.073868,-33.149284
2015/1/6,9209.929688,9209.929688,9043.44043,9048.339844,2725800,9048.304248,-225.76962
2015/1/7,9051.94043,9108.660156,9050.540039,9080.089844,2384100,9080.054124,31.749876
2015/1/8,9154.030273,9246.620117,9154.030273,9238.030273,2657600,9237.993932,157.939808
2015/1/9,9247.400391,9284.570312,9215.580078,9215.580078,2398800,9215.543825,-22.450107
2015/1/12,9198.019531,9229.650391,9178.299805,9178.299805,2205700,9178.263698,-37.280127
2015/1/13,9162.769531,9253.820312,9161.709961,9231.799805,2324800,9231.763488,53.49979
2015/1/14,9235.900391,9242.200195,9161.709961,9180.230469,2271500,9180.194355,-51.569133
2015/1/15,9197.320312,9219.429688,9149.099609,9165.089844,2210200,9165.053789,-15.140566
2015/1/16,9245.769531,9256.860352,9109.459961,9138.290039,2591100,9138.25409,-26.799699
2015/1/19,9183.759766,9247.089844,9151.820312,9174.05957,1893500,9174.02348,35.76939
2015/1/20,9188.759766,9259.30957,9177.480469,9251.69043,1795000,9251.654034,77.630554
2015/1/21,9283.790039,9319.709961,9275.679688,9319.709961,2174400,9319.673298,68.019264
2015/1/22,9336.80957,9386.55957,9336.80957,9369.509766,2387200,9369.472907,49.799609
2015/1/23,9422,9471.799805,9422,9470.94043,2647100,9470.903172,101.430265
2015/1/26,9474.55957,9478.530273,9436.469727,9477.669922,1906500,9477.632638,6.729466
2015/1/27,9505.55957,9523.730469,9471.19043,9521.589844,1875400,9521.552387,43.919749
2015/1/28,9503.200195,9515.290039,9471.30957,9510.919922,1784400,9510.882507,-10.66988
2015/1/29,9479.360352,9482.129883,9403.75,9426.900391,1849600,9426.863306,-84.019201
2015/1/30,9452.849609,9466.650391,9361.910156,9361.910156,2041700,9361.873327,-64.989979
2015/2/2,9368.830078,9410.429688,9352.19043,9386.990234,1650800,9386.953307,25.07998
2015/2/3,9394.469727,9460.169922,9394.469727,9448.730469,1649300,9448.693298,61.739991
2015/2/4,9477.519531,9533.879883,9477.519531,9513.919922,2134800,9513.882495,65.189197
2015/2/5,9511.05957,9517.419922,9472.419922,9512.049805,1523200,9512.012385,-1.87011
2015/2/6,9521.879883,9521.879883,9448.650391,9456.179688,1533300,9456.142488,-55.869897
2015/2/9,9465.120117,9465.120117,9413.179688,9421.5,1425200,9421.462937,-34.679551
2015/2/10,9405.589844,9435.070312,9390.129883,9393.700195,1631400,9393.663241,-27.799696
2015/2/11,9430.169922,9488.719727,9430.169922,9462.219727,1909200,9462.182503,68.519262
2015/2/12,9496.389648,9500.349609,9447.19043,9496.30957,1563800,9496.272213,34.08971
2015/2/13,9500.040039,9542.089844,9499.969727,9529.509766,1601700,9529.472277,33.200064
2015/2/16,9500.040039,9542.089844,9499.969727,9529.509766,0,9529.472277,0
2015/2/17,9500.040039,9542.089844,9499.969727,9529.509766,0,9529.472277,0
2015/2/18,9500.040039,9542.089844,9499.969727,9529.509766,0,9529.472277,0
2015/2/20,9500.040039,9542.089844,9499.969727,9529.509766,0,9529.472277,0
2015/2/23,9500.040039,9542.089844,9499.969727,9529.509766,0,9529.472277,0
2015/2/24,9582.389648,9638.480469,9582.389648,9629.370117,2332200,9629.332236,99.859959
2015/2/25,9655.719727,9699.540039,9653.769531,9699.540039,2209800,9699.501882,70.169646
2015/2/26,9687.480469,9688.070312,9610.589844,9622.099609,2117000,9622.061757,-77.440125
2015/2/27,9687.480469,9688.070312,9610.589844,9622.099609,0,9622.061757,0
2015/3/2,9665.110352,9690.429688,9588.360352,9601.360352,2202800,9601.322581,-20.739176
2015/3/3,9628.05957,9642.950195,9571.639648,9605.769531,1882000,9605.731743,4.409162
2015/3/4,9596.240234,9635.179688,9580.780273,9621.730469,1910300,9621.692618,15.960875
2015/3/5,9627.040039,9631.040039,9564.44043,9595.089844,1921600,9595.052098,-26.64052
2015/3/6,9587.589844,9645.769531,9574.549805,9645.769531,2120500,9645.731586,50.679488
2015/3/9,9617.040039,9617.040039,9549.759766,9562.980469,1785400,9562.942849,-82.788737
2015/3/10,9566.25,9583.780273,9520.330078,9536.530273,2012200,9536.492758,-26.450091
2015/3/11,9503.280273,9561.80957,9472.540039,9523.179688,2230500,9523.142224,-13.350534
2015/3/12,9537.230469,9608.019531,9530.740234,9596,2358800,9595.96225,72.820026
2015/3/13,9608.44043,9633.509766,9579.349609,9579.349609,1941300,9579.311925,-16.650325
2015/3/16,9583.450195,9590.759766,9512.910156,9512.910156,1773200,9512.872733,-66.439192
2015/3/17,9555.099609,9629.799805,9539.44043,9539.44043,2021100,9539.402902,26.530169
2015/3/18,9563.740234,9653.429688,9561.5,9653.429688,2195500,9653.391712,113.98881
2015/3/19,9668.009766,9745.589844,9668.009766,9736.730469,2389700,9736.692165,83.300453
2015/3/20,9706.349609,9749.69043,9705.320312,9749.69043,2580300,9749.652075,12.95991
2015/3/23,9759.879883,9775.629883,9729.80957,9758.089844,2206800,9758.051456,8.399381
2015/3/24,9759.959961,9768.709961,9701.330078,9731.660156,1945600,9731.621873,-26.429583
2015/3/25,9739.25,9743.580078,9653.469727,9667.830078,1966300,9667.792046,-63.829827
2015/3/26,9579.629883,9619.120117,9540.030273,9619.120117,2194600,9619.082276,-48.70977
2015/3/27,9593.070312,9608.44043,9503.719727,9503.719727,2251300,9503.68234,-115.399936
2015/3/30,9533.379883,9556.25,9503.530273,9521.870117,1783800,9521.832659,18.150319
2015/3/31,9568.379883,9594.75,9527.870117,9586.44043,2184800,9586.402718,64.570059
2015/4/1,9575.110352,9575.110352,9503.530273,9507.660156,1788200,9507.622754,-78.779964
2015/4/2,9535.980469,9628.950195,9535.980469,9600.320312,1860500,9600.282546,92.659792
2015/4/7,9619.969727,9653.969727,9613.330078,9641.900391,2011600,9641.86246,41.579914
2015/4/8,9646.070312,9654.669922,9562,9571.969727,1983700,9571.932071,-69.930389
2015/4/9,9597.209961,9663.049805,9559.709961,9568.040039,2165100,9568.002399,-3.929672
2015/4/10,9626.879883,9648.339844,9582.839844,9617.700195,2002700,9617.66236,49.659961
2015/4/13,9622.639648,9666.519531,9622.589844,9666.519531,1855700,9666.481504,48.819144
2015/4/14,9646.280273,9664.099609,9631.19043,9642.219727,2034000,9642.181795,-24.299709
2015/4/15,9629.700195,9654.150391,9508.139648,9540.05957,2435600,9540.022041,-102.159754
2015/4/16,9578.709961,9656.870117,9578.709961,9656.870117,2224100,9656.832128,116.810087
2015/4/17,9608.599609,9615.519531,9570.929688,9570.929688,2047400,9570.892036,-85.940092
2015/4/20,9541.830078,9572.650391,9508.570312,9552.849609,1925300,9552.812029,-18.080007
2015/4/21,9554.799805,9598.860352,9512.639648,9533.980469,2098100,9533.942963,-18.869066
2015/4/22,9549.610352,9630.790039,9549.610352,9613,2128600,9612.962183,79.01922
2015/4/23,9655.299805,9814.879883,9655.299805,9797.490234,3637800,9797.451692,184.489509
2015/4/24,9839.709961,9961.30957,9839.709961,9913.280273,3791200,9913.241276,115.789584
2015/4/27,9941.179688,10002.58008,9937.040039,9973.120117,3381800,9973.080884,59.839608
2015/4/28,9998.080078,10014.28027,9918.009766,9956.830078,2770800,9956.790909,-16.289975
2015/4/29,9934.820312,9978.870117,9842.5,9853.830078,2859900,9853.791314,-102.999595
2015/4/30,9841.150391,9894.900391,9820.049805,9820.049805,2644700,9820.011174,-33.78014
2015/5/1,9841.150391,9894.900391,9820.049805,9820.049805,0,9820.011174,0
2015/5/4,9853.509766,9871.650391,9800.480469,9845.040039,2298800,9845.00131,24.990136
2015/5/5,9849.129883,9855.639648,9788.129883,9820.129883,2134800,9820.091251,-24.910059
2015/5/6,9780.389648,9829.429688,9735.94043,9818.200195,2353700,9818.161571,-1.92968
2015/5/7,9789.820312,9789.820312,9704.110352,9704.110352,2315900,9704.072176,-114.089395
2015/5/8,9724.290039,9760.509766,9692,9692,2012000,9691.961873,-12.110303
2015/5/11,9763.94043,9797.19043,9635.879883,9663.719727,2383200,9663.68171,-28.280163
2015/5/12,9637.709961,9702.669922,9637.209961,9680.730469,2141500,9680.692386,17.010676
2015/5/13,9697.169922,9743.330078,9687.660156,9724.110352,2129200,9724.072098,43.379712
2015/5/14,9730.330078,9734.549805,9600.240234,9610.830078,2198400,9610.79227,-113.279828
2015/5/15,9638.05957,9644.830078,9552.860352,9579.480469,1997700,9579.442784,-31.349486
2015/5/18,9603.75,9612.44043,9550.759766,9606.099609,2154300,9606.06182,26.619036
2015/5/19,9623.950195,9722.799805,9623.950195,9716.769531,2439000,9716.731306,110.669486
2015/5/20,9726.019531,9736.089844,9662.860352,9685.30957,2182900,9685.271469,-31.459837
2015/5/21,9647.530273,9647.530273,9536.160156,9578.55957,2176000,9578.521889,-106.74958
2015/5/22,9606.509766,9674.769531,9606.509766,9638.799805,2176100,9638.761887,60.239998
2015/5/25,9654.280273,9654.280273,9589.320312,9645.169922,1568200,9645.131979,6.370092
2015/5/26,9688.30957,9724.360352,9649.620117,9669.410156,1727100,9669.372118,24.240139
2015/5/27,9666.889648,9710.290039,9648.709961,9693.540039,2376600,9693.501906,24.129788
2015/5/28,9741.570312,9766.209961,9704.929688,9712.839844,2366200,9712.801634,19.299728
2015/5/29,9727.589844,9747.269531,9693,9701.070312,3159400,9701.032149,-11.769485
2015/6/1,9688.129883,9692.339844,9589.089844,9625.69043,1981100,9625.652563,-75.379586
2015/6/2,9619.879883,9657.019531,9584.55957,9614.259766,2134600,9614.221944,-11.430619
2015/6/3,9617.75,9645.480469,9550.44043,9556.519531,2285900,9556.481937,-57.740007
2015/6/4,9537.089844,9558.769531,9325.009766,9348.629883,2951500,9348.593106,-207.888831
2015/6/5,9328.019531,9371.410156,9272.94043,9340.129883,2478600,9340.09314,-8.499966
2015/6/8,9324.219727,9419.219727,9258.980469,9368.429688,2178100,9368.392833,28.299693
2015/6/9,9346.110352,9363.519531,9191.870117,9191.870117,2785900,9191.833957,-176.558876
2015/6/10,9246.660156,9334.5,9246.660156,9298.5,2190900,9298.463421,106.629464
2015/6/11,9330.990234,9358.480469,9251.179688,9302.490234,2059600,9302.453639,3.990218
2015/6/12,9304.75,9339.330078,9263.410156,9301.929688,1713100,9301.893095,-0.560544
2015/6/15,9304.660156,9324.94043,9252.339844,9259.480469,1595200,9259.444043,-42.449052
2015/6/16,9272.700195,9272.700195,9177.950195,9212.780273,1737300,9212.744031,-46.700012
2015/6/17,9232.80957,9242.219727,9170.089844,9189.830078,2054200,9189.793926,-22.950105
2015/6/18,9189.44043,9243.839844,9187.870117,9218.370117,1959000,9218.333853,28.539927
2015/6/22,9247.759766,9371.480469,9247.759766,9341.769531,1993500,9341.732782,123.398929
2015/6/23,9375.780273,9438.389648,9375.780273,9391.139648,1944900,9391.102705,49.369923
2015/6/24,9390.269531,9409.44043,9364.379883,9397.30957,1725600,9397.272602,6.169897
2015/6/25,9415.780273,9500.570312,9415.780273,9476.339844,2096500,9476.302565,79.029963
2015/6/26,9481.950195,9489.910156,9442.94043,9462.570312,1584100,9462.533088,-13.769477
2015/6/29,9358.959961,9358.959961,9227.110352,9236.099609,1867400,9236.063275,-226.469813
2015/6/30,9223.269531,9323.019531,9204.450195,9323.019531,1858800,9322.982855,86.91958
2015/7/1,9311.759766,9404.759766,9298.360352,9375.230469,1618400,9375.193587,52.210732
2015/7/2,9372.459961,9400.679688,9350.049805,9379.240234,1753300,9379.203337,4.00975
2015/7/3,9369.5,9369.5,9265.139648,9358.230469,1571900,9358.193654,-21.009683
2015/7/6,9309.860352,9347.540039,9255.959961,9255.959961,1580600,9255.923549,-102.270105
2015/7/7,9278.330078,9332.969727,9244.459961,9250.160156,1872800,9250.123767,-5.799782
2015/7/8,9225.910156,9225.910156,8946.75,8976.110352,3059900,8976.07504,-274.048727
2015/7/9,8861.280273,8946.240234,8750.919922,8914.129883,2589100,8914.094815,-61.980225
2015/7/13,8946.719727,9041.879883,8946.719727,9033.919922,2077600,9033.884383,119.789568
2015/7/14,9061.580078,9124.759766,9041.759766,9041.759766,2139300,9041.724196,7.839813
2015/7/15,9063.540039,9089.469727,9005.099609,9054.200195,1789400,9054.164577,12.440381
2015/7/16,9062.759766,9085.30957,9021.820312,9042.209961,1666800,9042.17439,-11.990187
2015/7/17,9060.919922,9079.230469,9018,9045.980469,1615500,9045.944883,3.770493
2015/7/20,9085,9124.879883,8952.639648,8975,1767100,8974.964693,-70.98019
2015/7/21,8997.55957,9010.709961,8940.379883,9005.959961,1714600,9005.924532,30.959839
2015/7/22,8955.589844,8968.389648,8896.099609,8918.700195,1720100,8918.66511,-87.259422
2015/7/23,8865.360352,8895.879883,8751.709961,8791.120117,2076700,8791.085534,-127.579576
2015/7/24,8809.650391,8811.759766,8733.429688,8767.860352,1622400,8767.82586,-23.259674
2015/7/27,8733.240234,8733.240234,8553.089844,8556.679688,2322200,8556.646026,-211.179834
2015/7/28,8566.419922,8635.879883,8532,8582.490234,2273000,8582.456472,25.810446
2015/7/29,8587.700195,8619.410156,8516.230469,8563.480469,2046200,8563.446781,-19.009691
2015/7/30,8567.230469,8697.179688,8567.230469,8651.490234,2008700,8651.4562,88.009419
2015/7/31,8670.919922,8676.290039,8591.370117,8665.339844,2024400,8665.305755,13.849555
2015/8/3,8636.530273,8636.530273,8482.919922,8524.410156,1822300,8524.376622,-140.929133
2015/8/4,8538.44043,8590.299805,8433.919922,8510.860352,2242500,8510.826871,-13.549751
2015/8/5,8504.94043,8563.009766,8486.269531,8542.269531,1849400,8542.235927,31.409056
2015/8/6,8564.549805,8586.240234,8404.669922,8449.55957,1995900,8449.526331,-92.709596
2015/8/7,8409.009766,8458.040039,8368.400391,8442.290039,1654200,8442.256828,-7.269503
2015/8/10,8410.629883,8484.179688,8374.080078,8466.839844,1708400,8466.806536,24.549708
2015/8/11,8542.129883,8586.219727,8393.080078,8394.139648,2176400,8394.106627,-72.699909
2015/8/12,8365.150391,8376.589844,8235.950195,8283.379883,2319000,8283.347297,-110.75933
2015/8/13,8284.959961,8348.389648,8271.69043,8311.740234,2002800,8311.707537,28.36024
2015/8/14,8315.139648,8343.980469,8283.349609,8305.639648,1771200,8305.606975,-6.100562
2015/8/17,8307.900391,8308.540039,8213.419922,8213.419922,1730700,8213.387611,-92.219364
2015/8/18,8237.080078,8277.219727,8166.77002,8177.220215,1910300,8177.188046,-36.199565
2015/8/19,8182.810059,8182.810059,7987.569824,8021.839844,2562600,8021.808287,-155.379759
2015/8/20,8008.680176,8063.799805,7951.720215,8029.810059,2051500,8029.77847,7.970183
2015/8/21,7941.950195,7941.950195,7786.919922,7786.919922,2548500,7786.889289,-242.889181
2015/8/24,7719.629883,7719.629883,7203.069824,7410.339844,3913000,7410.310692,-376.578597
2015/8/25,7427.359863,7677.930176,7368.470215,7675.640137,3020700,7675.609941,265.299249
2015/8/26,7636.120117,7762.450195,7547.609863,7715.589844,2504000,7715.559491,39.94955
2015/8/27,7762.629883,7856.399902,7762.629883,7824.549805,2625000,7824.519024,108.959533
2015/8/28,7923.77002,8039.759766,7923.77002,8019.180176,2574100,8019.148629,194.629605
2015/8/31,8026.620117,8174.919922,7961.77002,8174.919922,2653300,8174.887763,155.739134
2015/9/1,8117.5,8119.899902,8002.180176,8017.560059,2184600,8017.528518,-157.359245
2015/9/2,7970.399902,8068.060059,7907.310059,8035.290039,2197000,8035.258429,17.729911
2015/9/3,8071.370117,8101.129883,8007.47998,8095.950195,2443000,8095.918347,60.659918
2015/9/4,8087.620117,8128.22998,7990.859863,8000.600098,2329400,8000.568624,-95.349723
2015/9/7,7990.759766,8053.200195,7957.799805,7986.560059,1496400,7986.52864,-14.039984
2015/9/8,7993.100098,8031.259766,7978.779785,8001.5,1503100,8001.468523,14.939883
2015/9/9,8097.220215,8296.129883,8097.220215,8286.919922,2746900,8286.887322,285.418799
2015/9/10,8247.639648,8274.820312,8214.5,8268.679688,2036300,8268.647159,-18.240163
2015/9/11,8271.25,8313.179688,8233.139648,8305.820312,1841800,8305.787638,37.140479
2015/9/14,8332.570312,8360.030273,8259.30957,8307.290039,1769100,8307.257359,1.469721
2015/9/15,8320.219727,8327.950195,8226.070312,8259.990234,1622000,8259.95774,-47.299619
2015/9/16,8298.129883,8342.360352,8276.94043,8333.290039,1864800,8333.257257,73.299517
2015/9/17,8377.30957,8467.150391,8377.30957,8445.5,2321600,8445.466776,112.209519
2015/9/18,8427.519531,8488.530273,8399.709961,8462.139648,2296800,8462.106359,16.639583
2015/9/21,8404.5,8404.5,8285.429688,8307.040039,1810100,8307.00736,-155.098999
2015/9/22,8331.44043,8365.919922,8325.780273,8365.919922,1758200,8365.887011,58.879651
2015/9/23,8310.820312,8310.820312,8186.220215,8193.419922,1933600,8193.38769,-172.499321
2015/9/24,8224.230469,8257.139648,8101.899902,8123.100098,1964900,8123.068142,-70.319548
2015/9/25,8131.490234,8152.5,8061.870117,8132.350098,1654300,8132.318106,9.249964
2015/9/30,8097.149902,8181.240234,8059.680176,8181.240234,2283600,8181.20805,48.889944
2015/10/1,8194.299805,8317.790039,8170.779785,8295.94043,2108700,8295.907794,114.699744
2015/10/2,8290.429688,8320.660156,8253.75,8305.030273,1758800,8304.997602,9.089808
2015/10/5,8342.990234,8364.589844,8316.830078,8352.360352,1933400,8352.327494,47.329892
2015/10/6,8409.30957,8482.830078,8390.889648,8394.099609,2193800,8394.066588,41.739094
2015/10/7,8398.530273,8495.230469,8385.040039,8495.230469,2089300,8495.197049,101.130461
2015/10/8,8528.459961,8544.929688,8434.5,8445.959961,1977700,8445.926735,-49.270314
2015/10/12,8478.339844,8578.219727,8478.339844,8573.719727,2081500,8573.685998,127.759263
2015/10/13,8571.570312,8574.110352,8518.410156,8567.919922,1877100,8567.886216,-5.799782
2015/10/14,8545.139648,8553.870117,8515.530273,8522.509766,1941200,8522.476239,-45.409977
2015/10/15,8573.379883,8652.469727,8573.379883,8601.519531,2055300,8601.485694,79.009455
2015/10/16,8596.429688,8627.830078,8574.639648,8604.950195,2165800,8604.916344,3.43065
2015/10/19,8628.790039,8670.320312,8603.080078,8631.5,1765400,8631.466044,26.5497
2015/10/20,8651.080078,8663.120117,8618.480469,8653.599609,1994500,8653.565567,22.099523
2015/10/21,8668.080078,8690.389648,8591.419922,8609.230469,2022800,8609.196601,-44.368966
2015/10/22,8600.400391,8631.169922,8594.209961,8608.459961,1675200,8608.426096,-0.770505
2015/10/23,8671.519531,8740.080078,8662.030273,8673.80957,1974500,8673.775448,65.349352
2015/10/26,8706.80957,8757.139648,8706.80957,8745.360352,1778100,8745.325948,71.5505
2015/10/27,8724,8733.530273,8662.769531,8701.320312,1841000,8701.286082,-44.039866
2015/10/28,8679.240234,8714.009766,8632.379883,8665.990234,1784700,8665.956143,-35.329939
2015/10/29,8682.580078,8704.589844,8568.129883,8571.080078,1985000,8571.04636,-94.909783
2015/10/30,8578.25,8586.900391,8503.69043,8554.30957,1963300,8554.275918,-16.770442
2015/11/2,8571.530273,8614.769531,8524.009766,8614.769531,1570900,8614.735642,60.459724
2015/11/3,8643.209961,8728.05957,8643.209961,8713.19043,2018200,8713.156153,98.420511
2015/11/4,8759.94043,8864.169922,8754.179688,8857.019531,2620400,8856.984689,143.828536
2015/11/5,8858.730469,8871.870117,8828.040039,8850.179688,1999200,8850.144872,-6.839817
2015/11/6,8857.610352,8857.610352,8671.889648,8693.570312,2240500,8693.536113,-156.608759
2015/11/9,8702.669922,8746.280273,8623.700195,8642.480469,1754100,8642.44647,-51.089643
2015/11/10,8614.549805,8614.549805,8529.540039,8536.900391,1703500,8536.866807,-105.579663
2015/11/11,8543.629883,8557.69043,8415.009766,8415.009766,1930600,8414.976662,-121.890145
2015/11/12,8426.759766,8467.30957,8374.070312,8428.089844,1541900,8428.056688,13.080026
2015/11/13,8402.110352,8453.040039,8329.5,8329.5,1693800,8329.467233,-98.589455
2015/11/16,8278.120117,8312.05957,8217.339844,8295.400391,1820000,8295.367757,-34.099476
2015/11/17,8369.139648,8471.889648,8369.139648,8419.419922,1799600,8419.386801,124.019044
2015/11/18,8432.25,8455.139648,8326.719727,8340.469727,1761600,8340.436916,-78.949885
2015/11/19,8382.089844,8477.200195,8357.200195,8477.200195,1792800,8477.166847,136.729931
2015/11/20,8472.650391,8484.05957,8434.330078,8465.450195,1579100,8465.416893,-11.749954
2015/11/23,8480.589844,8503.080078,8450.009766,8485.730469,1530200,8485.697087,20.280194
2015/11/24,8472.240234,8497.830078,8397.44043,8400.139648,1630600,8400.106603,-85.590484
2015/11/25,8407.540039,8426.620117,8352.169922,8386.129883,1693600,8386.096893,-14.00971
2015/11/26,8411.160156,8510.700195,8411.160156,8484.900391,1659700,8484.867012,98.770119
2015/11/27,8493.179688,8505.080078,8397.490234,8398.400391,1419800,8398.367352,-86.49966
2015/11/30,8339.830078,8339.830078,8239,8320.610352,3289700,8320.577619,-77.789733
2015/12/1,8359.269531,8463.299805,8339.5,8463.299805,1974700,8463.266511,142.688892
2015/12/2,8475.959961,8497.19043,8441.280273,8457.400391,1939900,8457.36712,-5.899391
2015/12/3,8424.540039,8484.519531,8393.290039,8456.05957,1826900,8456.026305,-1.340815
2015/12/4,8423.700195,8423.700195,8355.75,8398.599609,1789400,8398.56657,-57.459735
2015/12/7,8432.469727,8535.360352,8432.469727,8454.269531,1799000,8454.236273,55.669703
2015/12/8,8442.05957,8453.629883,8335.669922,8343.860352,2054400,8343.827528,-110.408745
2015/12/9,8329.860352,8343.370117,8229.620117,8229.620117,2149800,8229.587743,-114.239785
2015/12/10,8214.269531,8228.429688,8133.419922,8216.169922,2110400,8216.1376,-13.450143
2015/12/11,8217.330078,8253.110352,8108.680176,8115.890137,2056200,8115.85821,-100.27939
2015/12/14,8058.669922,8068.97998,7980.589844,8040.160156,1808300,8040.128527,-75.729683
2015/12/15,8074.47998,8140.060059,8073.350098,8073.350098,1674400,8073.318338,33.189811
2015/12/16,8144.029785,8204.200195,8121.060059,8184.660156,1987800,8184.627959,111.309621
2015/12/17,8214.620117,8319.669922,8214.620117,8319.669922,2194700,8319.637193,135.009234
2015/12/18,8272.410156,8317.480469,8241.320312,8257.320312,1959000,8257.287829,-62.349364
2015/12/21,8228.049805,8289.589844,8191.529785,8282.169922,2161800,8282.137341,24.849512
2015/12/22,8283.030273,8316.44043,8261.719727,8292.740234,1832100,8292.707612,10.570271
2015/12/23,8296.580078,8359.25,8296.580078,8315.700195,1938800,8315.667482,22.95987
2015/12/24,8351.200195,8393.410156,8324.360352,8324.360352,1710600,8324.327604,8.660122
2015/12/25,8328.94043,8364.299805,8320.099609,8363.280273,1236500,8363.247373,38.919769
2015/12/28,8374.179688,8394.599609,8358.490234,8358.490234,1219000,8358.457353,-4.79002
2015/12/29,8349.269531,8351.160156,8286.839844,8293.910156,1186200,8293.877529,-64.579824
2015/12/30,8313.370117,8342.339844,8262.519531,8279.990234,1300600,8279.957662,-13.919867
2015/12/31,8273.769531,8338.05957,8258.730469,8338.05957,1191500,8338.026769,58.069107
2016/1/4,8315.790039,8326.330078,8109.089844,8114.259766,1717400,8114.227845,-223.798924
2016/1/5,8105,8142.640137,8055.959961,8075.109863,1710600,8075.078097,-39.149748
2016/1/6,8064.25,8076.540039,7948.430176,7990.390137,2040600,7990.358703,-84.719394
2016/1/7,7963.240234,7980.5,7770.160156,7852.060059,2544700,7852.029169,-138.329534
2016/1/8,7811.200195,7906.549805,7788.709961,7893.970215,1875700,7893.939161,41.909992
2016/1/11,7855.799805,7855.799805,7726.220215,7788.419922,1949300,7788.389283,-105.549878
2016/1/12,7807.930176,7851.810059,7732.109863,7768.450195,2027700,7768.419635,-19.969648
2016/1/13,7799.560059,7865.97998,7786.330078,7824.609863,1698800,7824.579082,56.159447
2016/1/14,7752.089844,7752.089844,7662.339844,7742.879883,1809100,7742.849423,-81.729659
2016/1/15,7809,7842.339844,7708.660156,7762.009766,1991800,7761.979231,19.129808
2016/1/18,7678.669922,7834.25,7627.890137,7811.180176,1942500,7811.149447,49.170216
2016/1/19,7816.450195,7854.879883,7786.77002,7854.879883,1581200,7854.848982,43.699535
2016/1/20,7835.169922,7835.169922,7687.600098,7699.120117,2046500,7699.08983,-155.759152
2016/1/21,7713.169922,7748.370117,7664.009766,7664.009766,1763600,7663.979616,-35.110214
2016/1/22,7729.009766,7774.120117,7706.140137,7756.180176,1637300,7756.149664,92.170048
2016/1/25,7813.72998,7899.660156,7813.72998,7894.149902,1623500,7894.118847,137.969183
2016/1/26,7832.100098,7848.629883,7799.580078,7828.669922,1524700,7828.639125,-65.479722
2016/1/27,7863.660156,7888.629883,7830.330078,7849.830078,1478800,7849.799198,21.160073
2016/1/28,7825.220215,7921.060059,7821.120117,7905.100098,1830200,7905.069,55.269802
2016/1/29,7880.779785,8080.600098,7876.819824,8080.600098,2552200,8080.568309,175.499309
2016/2/1,8164.240234,8166.799805,8110.870117,8156.959961,1818300,8156.927872,76.359563
2016/2/2,8141.52002,8156.25,8091.140137,8131.240234,1768200,8131.208247,-25.719625
2016/2/3,8117.220215,8117.220215,8036.600098,8063,1781300,8062.971164,-68.237083
2016/2/15,7976.649902,8074.799805,7953.990234,8066.509766,1935700,8066.490053,3.518889
2016/2/16,8090.910156,8227.19043,8090.910156,8212.070312,2009100,8212.050244,145.560191
2016/2/17,8240.730469,8253.799805,8196.129883,8214.25,1847300,8214.229926,2.179682
2016/2/18,8261.740234,8337.969727,8261.740234,8314.669922,2044500,8314.649603,100.419677
2016/2/19,8291.830078,8325.040039,8280.389648,8325.040039,1715700,8325.019694,10.370091
2016/2/22,8315.790039,8396.620117,8296.179688,8326.679688,1697400,8326.659339,1.639645
2016/2/23,8333.589844,8361.790039,8311.94043,8334.639648,1849900,8334.61928,7.959941
2016/2/24,8332.660156,8382.25,8264.389648,8282.860352,1825000,8282.84011,-51.77917
2016/2/25,8304.179688,8388.629883,8304.179688,8365.860352,2028600,8365.839907,82.999797
2016/2/26,8380.530273,8432.740234,8347.799805,8411.160156,1967500,8411.139601,45.299694
2016/3/1,8381.379883,8489.009766,8378.05957,8485.69043,1945500,8485.669692,74.530091
2016/3/2,8544.660156,8586.25,8540.169922,8544.049805,2308200,8544.028925,58.359233
2016/3/3,8569.049805,8630.769531,8561.740234,8611.790039,2574500,8611.768994,67.740069
2016/3/4,8611.370117,8648.94043,8584.05957,8643.549805,2396100,8643.528682,31.759688
2016/3/7,8656.740234,8727.879883,8632.209961,8659.549805,2424900,8659.528643,15.999961
2016/3/8,8655.860352,8668.509766,8575.700195,8664.30957,2643600,8664.288397,4.759754
2016/3/9,8649.099609,8657.169922,8588.410156,8634.110352,2198200,8634.089252,-30.199145
2016/3/10,8633.660156,8680.429688,8614.969727,8660.700195,2165700,8660.67903,26.589778
2016/3/11,8663.290039,8707.969727,8640.959961,8706.139648,2073100,8706.118372,45.439342
2016/3/14,8746.480469,8777.049805,8739.570312,8747.900391,2236200,8747.879013,41.760641
2016/3/15,8745.570312,8759.94043,8589.410156,8611.179688,2606100,8611.158644,-136.720369
