company name,index,2016Q3,2016Q2,2016Q1,2015Q4,2015Q3,2015Q2,2015Q1,2014Q4,2014Q3,2014Q2,2014Q1,2013Q4,2013Q3,2013Q2,2013Q1,2012Q4,2012Q3,2012Q2,2012Q1
凌群,2453,0.83,1.18,0.27,1.64,1.54,1.39,1.36,1.74,2.15,3.04,0.58,1.92,1.99,2.27,-0.04,1.8,2.01,2.24,1.37
聯發科,2454,9.23,8.93,7.88,12.15,14.62,15.37,16.14,22.17,23.71,23.54,23.5,18.55,17.5,15.68,12.88,12.6,12.35,10.96,9.92
全新,2455,28.64,30.37,30.88,28.04,28.71,29.88,29.39,25.3,24.77,22.82,20.18,24.22,26.04,27.64,25.01,25.28,27.02,29.44,29.1
奇力新,2456,16.29,14.72,14.61,13.08,13.17,13.56,14.64,11.72,11.77,11.07,10.05,8.75,9.53,9.75,9.62,10.07,11.13,10.71,7.4
飛宏,2457,-5.28,-7.72,-7.96,-5.55,-6.91,-7.96,-5.79,0.14,0.9,0.57,-0.45,1.27,1.92,0.27,0.21,3.97,4.29,4.11,4.41
義隆,2458,11.89,9.17,8.48,12.85,13.63,14.65,17.07,18.65,19.38,19.3,18.1,21.32,21.74,23.92,22.09,18.08,17.46,16.62,15.88
敦吉,2459,3.97,3.11,3.27,3.96,3.86,3.72,3.49,5.56,5.69,5.33,4.29,4,4.35,4.21,4.48,4.28,4.1,3.92,3.53
建通,2460,2.18,1.88,-1.25,-1,-1.98,-1.58,-2.14,3.68,3.89,3.38,-4.37,1.51,0.96,-2.38,1.05,4.82,5.03,5.92,6.71
光群雷,2461,8.87,8.36,8.68,7.14,6.21,5.72,5.41,6.46,8.15,7.63,5.16,6.09,7.08,6.88,8.6,5.22,5.76,4.94,4.84
良得電,2462,3.77,2.58,1.42,3.36,2.88,3.02,3.01,2.56,3.47,2.61,2.93,5.34,5.39,4.17,3.76,8.6,8.37,9.08,8.93
盟立,2464,6.57,6.36,7.55,7.71,7.9,7.53,7.54,5.61,6.25,6.23,5.54,5.42,6.18,6.97,8.09,4.27,4.4,5.19,4.44
麗臺,2465,-4.52,-5.6,-5.74,-3.17,-3.15,-1.2,5.06,-5.97,-6.2,-7.61,-5.98,-5.78,-6.18,-9.27,-8.51,-6.29,-5.43,-5.34,-4.79
冠西電,2466,-1.21,-1.56,-11.98,-6.47,-2.44,-8.22,-7.93,-6.3,-5.97,-13.79,-15.52,-9.66,-12.49,-8.55,-10,-12.74,-7.66,-11.98,-15.15
志聖,2467,6,6.31,6.89,-6.66,0.21,1.08,-5.84,5.69,6.72,8.57,8.41,4.96,5.43,4.56,-5.15,7.95,7.94,7.95,6.21
華經,2468,3.38,3.95,2.48,3.4,2.57,2.75,1.75,2.02,1.15,0.68,1.59,0.53,-0.57,-1,-3.03,0.96,-0.02,0.32,-2.7
資通,2471,1.44,-1.29,6.14,3.74,-1.12,-1.02,-7.02,7.68,-2.16,-2.84,-4.6,8.53,5.9,10.5,13.76,13.23,12.25,10.68,16.43
立隆電,2472,12.29,11.75,11.29,10.77,10.4,10.39,10.55,11.07,11.83,11.83,9.61,7.41,7.32,6.68,4.41,5.73,6,5.24,3.61
可成,2474,32.06,31.16,34.46,35.7,36.27,36.64,35.88,36.23,36.13,35.25,30.8,32.18,32.53,33.3,31.74,32.83,32.41,32.64,30.41
華映,2475,-10.36,-13.64,-17.2,-16.65,-16.79,-14.87,-10.45,-3.74,-0.97,2.62,4.18,-1.78,-2.8,-5.78,-10.48,-25.06,-26.24,-26.42,-20.19
鉅祥,2476,13.98,12.76,11.21,11.4,10.97,9.97,8.24,11.18,11.55,11.52,10.74,9.37,8.55,6.97,4.36,12.09,12.88,11.61,8.59
美隆電,2477,8.93,7.51,8.16,5.13,4.44,1.77,0.89,-5.21,-4.05,-5.9,-4.13,23.12,29.43,-2.66,-1.19,2.49,2.16,-0.94,-5.84
大毅,2478,8.34,8.38,9.65,5.32,5.98,5.75,4.9,3.31,3.63,2.65,1.56,2.72,3.71,3.27,1.29,4.38,5.23,4.78,3.67
敦陽科,2480,8.24,8.09,7.4,6.78,6.4,6.41,6.58,7.33,7.7,6.66,7.31,8.26,8.85,9.65,10.09,7.59,7.76,7.77,8.04
強茂,2481,6.35,6.13,7.57,5.23,4.99,4.61,4.42,5.41,5.89,6.02,3.95,-1.24,-2.62,-4.91,-7.42,-5.9,-5.84,-5.71,-8.04
連宇,2482,2.5,2.68,6.34,0.76,5.26,5.34,3.78,-5.15,-6.46,-10.34,-7.83,-2.77,-1.05,-1.01,-0.8,1.19,1.21,3.63,2.97
百容,2483,11.39,11.06,10.69,7,7.12,7.22,7.14,6.87,7.6,6.34,3.19,3.31,4.8,3.68,2.06,-0.5,-0.37,-2.23,-4.47
希華,2484,9.53,9.6,7.12,9.29,8.03,8.91,8.49,9.01,8.87,7.99,6.08,4.37,5.35,5.48,2.39,-3.28,-1.83,-3.99,-10.43
兆赫,2485,6.95,7.02,8.68,6.57,5.7,5.61,6.6,3.95,4.58,4.57,4.27,8.04,8.62,7.68,5.48,8.03,9.12,8.33,8.88
一詮,2486,-0.75,-1.88,-2.47,-3.8,-2.99,-2.3,-1.23,2.98,4.26,3.82,0.68,2.93,2.97,1.7,-1.45,2.73,3.03,0.54,-1.15
漢平,2488,16.53,16.64,16.47,10.78,10.76,9.77,9.16,8.58,8.33,9.5,9.71,12.14,10.1,9.09,6.57,4.13,1.04,-0.52,-5.96
瑞軒,2489,-1.14,-3.19,-11.34,-4.54,-3.32,-4.72,-6.68,0.33,0.43,0.55,0.95,1.17,0.82,0.72,0.94,2.04,2.12,2.49,2.97
吉祥全,2491,-21.26,-24.37,-23.46,-19.68,-18.42,-18.06,-20.37,-23.55,-19.92,-19.23,-16.95,-31.31,-38.45,-42.86,-47.38,-56.23,-53.9,-62.36,-59.4
華新科,2492,12.53,12.39,11.49,6.48,6.08,4.61,4.11,2.87,2.47,0.63,-0.64,-2.58,-3.53,-4.98,-10.5,-10.11,-10.37,-14.07,-22.23
揚博,2493,17.46,15.97,18.36,13.89,13.46,10.69,11.52,16.77,16.65,17.72,15.54,12.77,13.56,13.98,14.65,13.65,14.26,14.26,15.95
普安,2495,7.88,6.69,5.82,12.49,9.02,9.13,11.07,6.78,2.33,-0.23,0.89,2.01,-1.74,-2.61,0.25,7.88,8.56,14.38,16.05
卓越,2496,-7,-8.35,10.01,-19.55,-9.41,-10.22,2.16,-87.39,-96.69,-73.86,-44.95,-16.22,-17.44,-1.85,3.28,4.15,-3.4,-15.53,-23.76
怡利電,2497,1.89,3.16,2.55,5.92,8.03,9.57,11.89,15.46,15.38,16.9,18.19,12.4,11.16,8.56,5.98,8.12,9.01,8.77,11.59
宏達電,2498,-19.75,-26.85,-32.41,-11.67,-10.49,-6.87,0.05,0.36,0.38,0.39,-6.18,-1.95,-1.5,0.96,0.1,6.51,7.95,8.37,7.53
東貝,2499,3.42,2.6,2.79,2.04,2.74,3.14,5.1,7.07,8.46,6.64,5.67,3.1,4.67,4.91,1.65,-1.09,5.18,1.63,-5.67
國建,2501,19.6,21.27,12.83,24.32,27.84,32.77,41.17,30.29,13.34,10.31,-9.06,18.16,20.57,23.9,23.89,20.45,19.76,28.09,21.16
國產,2504,-12.21,-10.82,-10.25,-6.96,-5.84,-3.95,-0.64,2.54,3.29,3.42,3.08,0.68,0,-1.29,-2,0.99,1.02,0.5,-1.73
國揚,2505,-22.4,-9.56,-72.3,12.16,12.54,15.78,-148.19,6.14,11.04,10.63,16.82,16.13,8.85,9.78,14.2,24.13,14.62,12.55,6.7
太設,2506,18.6,21.43,12.73,8.12,12.48,16.16,20.73,14.21,14.48,5.01,9.1,-1.95,4.86,7.09,-1.17,0.81,-0.12,1.86,-2.5
全坤建,2509,11.24,11.84,14.34,19.82,1.35,-126.43,-292.01,-529.01,-616.75,-531.57,-346.85,135.08,160.49,-13.58,-10.22,18.22,19.73,19.99,33.4
太子,2511,7.76,6.72,4.63,15.22,11.33,11.66,10.49,12.69,9.01,9.3,5.25,11.71,6.58,3.73,5.67,12.89,13.8,18.9,17.06
龍邦,2514,-56.81,-50.82,-155.38,-14.83,-73.28,-39.48,-74.93,-24.93,0.52,1.73,-6.76,-2.04,-0.12,-9.44,-10.82,-7.61,-7.09,-4.91,-11.71
中工,2515,3.43,1.62,1.65,7.22,12.8,26.12,40.21,2.92,3.3,0.91,1.41,1.77,1.85,1.49,0.87,0.67,1.06,1.84,1.43
新建,2516,-1.74,0.72,0.53,1.7,2.17,2.58,3.62,1.29,2.43,2.23,3.22,-0.65,-1.53,-4.09,2.5,2.26,2.5,3.08,1.75
冠德,2520,14.12,15.42,12.44,12.21,7.34,8.93,11.14,26.32,26.12,28.79,29.65,14.71,-0.11,-2.98,-5.13,9.94,8.02,8.66,9.03
京城,2524,24.98,14.81,23.01,27.04,30.63,31.27,35.13,39.07,38.84,38.68,34.63,39.48,39.88,37.23,33.84,39.17,35.45,37.14,35.53
宏璟,2527,-0.65,1.05,4.24,11.44,15.62,17.2,-18.98,16.99,18.11,-2.22,8.67,13.08,-29.15,-53.79,-59.03,9.84,13.16,15.43,-41.99
皇普,2528,-12.92,-3.65,"-12,592.42",-12.47,-25.98,-15,8.36,14.83,17.16,17.49,20.48,14.25,-68.84,-839.56,"-1,720.41","-7,928.41","-23,218.10","-20,907.79","-12,472.58"
華建,2530,23.5,24.64,25.94,22.45,10.76,-734.52,-630.69,"-1,295.91","-1,216.68","-1,249.93","-1,294.80",-1.96,6.63,17.55,26.72,-3.03,-1.68,-0.3,4.03
宏盛,2534,33.98,39.88,33.98,40.45,39.7,45.26,2.95,-4.72,-121.57,-86.25,"-1,037.75",-38.88,-781.16,"-1,021.01",-527.48,-104.39,-99.05,-73.06,-48.54
達欣工,2535,4.8,4.94,4.29,4.57,4.93,4.86,5.26,5.07,5.78,7.01,3.27,6.66,7.5,6.08,9.31,3.42,4.61,4.38,1.52
宏普,2536,28.02,28.23,28.77,31.27,30.96,30.32,30.96,30.18,31.11,26.96,33.9,31.58,24.55,14.14,31.27,28.89,35.29,34.83,36.71
聯上發,2537,32.61,33.34,33.43,33.82,24.23,27.37,25.37,29.34,30.82,30.23,30.5,26.28,25,24.47,28.63,23.72,22.28,25.83,25.56
基泰,2538,25.26,27.42,34.23,35.54,37.17,37.86,24.3,53.6,60.69,62.28,34.56,31.47,31.48,-6.02,-106.27,31.09,32.95,28.11,24.56
櫻花建,2539,17.64,22.7,26.73,33.58,36.18,37.9,10.39,32.39,31.46,29.72,13.07,34.36,26.56,27.38,"-2,046.48",19.69,20.64,18.45,23.65
愛山林,2540,45.72,44.54,31.94,33.91,23.01,12.09,21.42,8.32,14.58,7.63,-20.65,41.21,-42.6,"-3,035.92","-1,936.59",-339.97,-260.32,-186.16,"-2,971"
興富發,2542,23.49,26.87,30.76,28.34,23.32,26.7,30.96,30.05,32.64,30.13,25.92,27.69,27.94,29.5,30.89,28.48,26.76,27.2,28.88
皇昌,2543,0.4,2.05,2.99,1.29,3.26,2.48,4.53,5.3,4.41,2.23,1.55,1.44,1.66,-0.14,0.37,-4.39,-6.31,-9.17,3.56
皇翔,2545,22.26,21.98,20.63,16.98,0.94,7.47,16.63,43.6,48.97,50.48,-118,40.05,42.78,45.71,42.61,49.8,49.94,49.25,52.56
根基,2546,3.27,2.83,3.27,2.86,3.66,2.09,0.89,3.54,4.81,5.85,5.83,2.16,2.52,2.76,2.81,1.39,1.3,0.66,3.14
日勝生,2547,-193.38,-247.94,-18.24,-26.21,-25.31,-5.47,-1.28,0.25,-1.3,-2.5,4.2,35.48,35.71,-23.96,-17.5,22.34,13.18,15.88,14.7
華固,2548,21.42,8.39,-6.11,36.08,42.36,45.39,46.54,26.33,4.85,-15.54,-7.97,31.69,34.98,36.41,38.36,32.61,21.8,22.4,23.71
綠意,2596,37.38,34.84,-59.27,10.03,15.2,19.6,24.4,27.84,31.35,31.87,29.43,33.58,33.38,36.92,41.7,28.84,22.58,26.05,28.27
潤弘,2597,7.37,5.38,5,6.4,6.36,7.56,7.51,8.43,8.49,8.36,8.43,8.17,7.95,8.11,8.63,4.07,2.72,2.79,4.47
益航,2601,4.98,8.81,12.74,13.7,15.6,19.62,22,18.04,16.05,18.5,22.17,11.68,9.54,12.87,15.36,5.28,4.86,5.34,6.31
長榮,2603,-7.84,-8.99,-14.38,-2.87,-0.46,3.1,5.16,2.6,1.92,-1.11,-4.02,-0.56,-1.82,-3.28,-6.13,-0.9,-0.52,-3.54,-11.09
新興,2605,28.44,32.86,34.46,34.29,35.03,30.62,30.46,32.3,32.1,35.38,39.15,34.66,36.62,41.63,42.2,44.87,46.09,48.7,47.39
裕民,2606,-12.65,-16.58,-19.04,0.82,1.06,-3.52,0.01,16.18,16.27,15.07,15.03,10.16,2.61,0.6,3.08,6.06,9.77,14.81,17.45
榮運,2607,14.02,15.01,15.25,13.08,12.82,13.41,14.44,10.2,9.58,9.22,8.38,8.46,8.51,9.36,9.27,7.92,8.96,9.65,9.38
大榮,2608,16.19,17.42,16.37,15.57,15.69,15.51,15.49,13.76,13.91,13.18,13.43,14.43,13.85,12.69,11.98,11.52,11.27,10.67,10.15
陽明,2609,-15.36,-14.93,-13.17,-5.06,-3.05,0.76,1.52,2.07,1.47,-0.84,-3.62,-5.08,-4.05,-9.19,-10.42,-2.9,-4.65,-12.4,-25.17
華航,2610,4.19,4.35,6.78,5.6,5.87,5.72,6.89,1.67,0.56,-1.48,-2.47,0.51,0.87,-0.71,-1.99,0.67,1.05,-1.3,-2.49
志信,2611,-3.78,4.01,4.6,3.61,2.95,4.12,5.58,0.01,-1.52,-2.1,-3.62,-3.77,-3.41,-2.13,-2.34,25.7,28.91,35.53,-4.53
中航,2612,16.09,16.39,16.94,17.57,17.76,17.14,19.67,16.03,16.25,16.19,16.3,14.37,15.9,15.79,18.15,21.72,23.24,22.49,23.24
中櫃,2613,4.18,3.59,0.97,3.2,1.62,2.4,-0.36,5.55,5.77,5.28,2,4.38,3.41,3.28,1.1,3.08,2.16,1.1,-1.89
東森,2614,2.12,-4.11,-9.17,-13.86,-14.03,-14.06,-18.23,-21.41,-26.52,-31.34,-30.06,-3.71,-4.01,-3.92,-1.06,-22.54,-13.46,-12.4,-10.91
萬海,2615,2.37,2.38,1.46,6.29,7.77,11.02,13.96,8.07,7.73,6.62,3.14,3.73,2.54,1.46,-0.65,4.45,4.47,3.08,-2.11
山隆,2616,2.31,2.51,2.08,1.45,1.27,1.37,1.29,1.13,0.91,0.95,0.59,1.3,1.35,1.31,1.22,1.45,1.62,1.58,1.24
台航,2617,-1.86,-1.61,-2.81,4.62,5.93,6.38,10.6,8.09,9.03,10.81,14.46,6.39,8,7.41,12.95,18.67,24.04,26.6,33.11
長榮航,2618,7.03,6.04,6.18,6.71,7.92,7.53,7.97,1.98,3.15,1.5,-0.56,2.79,3.2,1.19,-0.18,2.49,3.1,0.89,-1.15
台灣高鐵,2633,34.11,35.47,35.79,39.61,21.45,22.05,22.68,30.88,,30.86,,31.56,,32.88,,35.59,,35.19,
漢翔,2634,10.99,11.23,11.46,8.01,8.54,9.58,9.88,5.84,5.48,10.36,6.32,5.48,8.63,7.82,,6.45,,7.49,
台驊,2636,2.02,1.48,0.36,3.21,3.51,3.15,2.25,2.31,2.59,2.06,1.07,2,2.23,1.8,0.02,1.23,1.27,0.58,-0.58
慧洋-KY,2637,15.17,16.18,18.15,22.15,22.05,22.4,22.16,19.1,18.64,18.69,18.31,18.48,19.2,19.89,21.06,28.74,30.23,31.52,32.84
大車隊,2640,13.89,14.38,16.02,15.98,18.06,18.81,17.17,20.57,20.83,21.63,21.4,22.89,22.56,22.3,21.28,22.66,23.39,24.01,24.32
正德,2641,6.25,4.61,-0.02,9.14,9.98,11.86,12.34,10.31,9.67,11.44,14.09,10.96,10.23,9.2,0.48,9.54,,14.91,
宅配通,2642,3.15,4.02,5.33,3.74,3.79,5.23,7.35,5.78,5.58,6.86,7.67,8.11,7.68,8.87,9.89,9.47,,9.32,
捷迅,2643,8.19,8.02,7.87,4.99,4.94,4.52,3.15,3,,2.81,,1.63,,0.44,,3.33,,,
萬企,2701,43.07,43.16,41.59,40.41,39.58,40.38,41.23,39.99,39.95,41.59,41.55,38.37,37.59,38.54,38.36,40.28,38.42,40.82,40.89
華園,2702,14.28,16.42,15.08,12.13,17.66,15.72,14.02,15.18,15.6,17.18,14.75,13.86,15.81,17.04,15.73,15.42,15.78,14.28,7.64
國賓,2704,9.83,11.59,14.93,10.41,11.15,14.01,16.03,11.86,12.6,14.75,16.74,11.56,11.79,13.94,15.84,10.85,10.67,13.74,15.93
六福,2705,-10.64,-11.3,-7.27,-1.22,3.48,3.06,5.68,1.07,-0.28,-4.73,-3.26,-6.09,-8.28,-7.66,-4,-1.2,-1.16,-5.63,-6.37
第一店,2706,64.8,66.34,67.04,63,62.5,61.63,61.55,58.4,58.8,58.72,58.44,56.94,57.39,57.9,58.8,56.37,56.78,57.54,58.21
晶華,2707,17.93,17.88,18.37,20.81,21.11,22.2,22.56,20.89,20.39,21.36,23.39,21.51,21.72,23.29,25.65,21.35,22.41,23.48,24.2
遠雄來,2712,17.13,11.44,11.83,18.64,20.58,14.14,12.86,19.46,21.96,11.89,5.93,15.79,16.99,4.65,-1.98,15.27,,6.38,
晶悅,2718,4.05,9.2,14.96,14.82,13.71,15.94,19.21,10.31,7.98,9.88,10.16,5.42,5.78,8.83,5.21,12.32,8.4,12.27,14.47
燦星旅,2719,-1.58,-1.67,-0.86,-0.69,0.32,1.23,2.26,0.37,0.85,0.39,1.67,1.5,2.26,1.65,2.99,0.22,0.9,-0.15,1.79
夏都,2722,27.53,22.09,13.75,26.9,31.19,24.04,13.56,29.27,33.94,25.16,12.79,25.43,33.19,23.53,7.59,27.3,31.24,21.29,9.93
美食-KY,2723,10.16,9.48,9.02,8.21,7.95,7.02,6.57,4.73,4.05,4.45,6.72,6.23,6.72,7.28,8.18,9.65,10.44,11.36,14.09
富驛-KY,2724,-20.16,-18.64,-23.66,-9.24,-7.17,-5.53,-15.74,5.56,7.02,3.89,-12.81,4.6,3.73,-2.21,-21.26,13.55,14.92,12.27,2.37
雅茗-KY,2726,9.01,6.54,5.85,4.54,4.94,2.84,4.15,4.8,4.88,3.88,6.63,7.05,7.26,4.07,3.44,6.74,,,
王品,2727,5.79,4.84,4.54,4.25,5.84,7.56,8.36,7.15,8.06,8.91,10.19,9.55,10.93,11.69,12.24,11.92,12.53,12.26,13.3
瓦城,2729,10.78,10.48,10.58,9.42,10.5,11.11,10.62,10.04,11.83,11.99,13.4,12.2,14.45,14.53,14.11,11.5,12.36,11.09,10.1
雄獅,2731,1.02,1.32,1.3,1.98,2.53,3.28,3.28,1.96,2.42,2.34,2,2.19,2.53,2.37,3.15,0.94,,0.74,
六角,2732,9.11,6.21,6.58,9.39,9.66,10.74,12.41,10.72,8.85,10.49,7.29,16.67,16.84,18.95,,15.89,,16.84,
易飛網,2734,-2.01,-1.19,-0.16,-0.75,0.45,1.41,1.97,2.49,3.01,3.3,3.56,3.19,3.38,3.23,3.42,0.85,,-0.07,
高野,2736,14.59,21.25,30.21,20.35,22.02,22.96,26.82,22.11,24.2,23.45,28.62,19.67,,24.49,,26.47,,32.35,
寒舍,2739,5.93,6.57,9.48,6.98,5.52,7.01,8.92,7.25,7.12,8.93,,9.39,,,,7.33,,,
天蔥,2740,-3.56,-4.24,-4.32,4.6,7.24,8.16,6.18,9.95,,10.56,,11.49,,12.02,,4.95,,,
雲品,2748,18.47,19.14,22.9,18.36,16.59,18.55,21.37,22.33,,,,,,,,,,,
彰銀,2801,,,,,,,,,,,,,,,,22.85,26.05,25.39,22.82
京城銀,2809,,,,,,,,,,,,,,,,60.01,59.22,59.44,50.16
台中銀,2812,,,,,,,,,,,,,,,,32.59,32.99,32.12,31.64
旺旺保,2816,2.6,1.4,3.09,3.98,4.68,10.27,15.87,9.26,12.1,13.52,13.75,7.35,8.79,8.37,10.82,5.06,5.6,5.18,7.05
華票,2820,,,,,,,,,,,,,,,,32.3,33.26,30.83,43.31
中壽,2823,5.51,6.06,6.68,5.2,8.19,7.57,9.79,3.53,4.23,3.02,3.13,3.03,3.62,4.2,6.11,3.26,3.79,3.02,2.83
台產,2832,14.07,11.7,13.32,23.68,27.09,32.21,23.09,18.69,18.08,19.1,24.16,23.06,23.08,20.95,20.32,19.32,20.74,17.09,23.6
臺企銀,2834,,,,,,,,,,,,,,,,9.73,9.03,8.09,8.6
高雄銀,2836,,,,,,,,,,,,,,,,4.38,7.52,7.21,10.67
聯邦銀,2838,,,,,,,,,,,,,,,,13.69,17.1,20.18,15.52
台開,2841,-189.04,-206.32,-222.57,-63.65,-74.93,-82.92,-159,53.43,-51.33,-19.04,13.55,35.03,28.19,44.78,-381.02,41.94,-128.88,-55.45,-108.24
遠東銀,2845,,,,,,,,,,,,,,,,11.51,14,13.45,16.95
安泰銀,2849,,,,,,,,,,,,,,,,28.05,27.84,24.11,25.99
新產,2850,10.63,9.68,8.86,12.07,12.48,9.64,8.59,10.77,11.95,9.05,12.79,11.1,9.79,9.67,9.3,9.52,8.21,7.05,10.16
中再保,2851,7.33,5.6,3,6.99,6.66,8.71,9.54,6.15,6.58,6.34,6.37,6.14,7.41,4.11,5.04,5.4,5.88,6.15,11.16
第一保,2852,9.9,6.78,11.91,5,4.34,12.44,12.64,10.33,10.89,9.62,13.3,16.03,16.86,19.59,27.77,15.16,15.21,13.55,12.89
統一證,2855,22.44,7.51,15.14,5.52,7.59,16.87,4.05,23.96,26.07,36.3,35.5,26.31,24.91,22.41,29.92,18.61,20.93,20.16,35.14
元富證,2856,13.92,15.83,5.56,27.38,20.3,19.35,27.04,22.82,25.7,31.25,28.19,17.22,15.63,16.14,20.84,5.03,6.97,6.06,21.44
三商壽,2867,3.29,3.72,2.12,2.19,3.76,4.17,2.87,1.54,2.16,1.41,-1.16,1.56,2.1,2.19,0.69,0.1,1.01,0.7,-0.87
華南金,2880,,,,,,,,,,,,,,,,14.21,20.18,16.47,24.13
富邦金,2881,,,,,,,,,,,,,,,,5.69,5.71,4.23,4.68
國泰金,2882,,,,,,,,,,,,,,,,1.93,4.04,1.57,1.54
開發金,2883,,,,,,,,,,,,,,,,30.66,37.91,39.66,50.69
玉山金,2884,,,,,,,,,,,,,,,,24.82,26.4,26.78,26.63
元大金,2885,,,,,,,,,,,,,,,,23.8,27.05,26.73,31.08
兆豐金,2886,,,,,,,,,,,,,,,,33.32,42.73,38.47,45.45
台新金,2887,,,,,,,,,,,,,,,,29.34,33.01,32.64,31.78
新光金,2888,,,,,,,,,,,,,,,,3.46,3.76,5.17,3.61
國票金,2889,,,,,,,,,,,,,,,,27.67,31.54,35.02,34.63
永豐金,2890,,,,,,,,,,,,,,,,28.01,29.26,26.85,28.94
中信金,2891,,,,,,,,,,,,,,,,20.49,20.29,21.19,23.47
第一金,2892,,,,,,,,,,,,,,,,18.12,23.38,22.42,25.64
欣欣,2901,23.98,12.63,16.14,25.42,29.51,18.06,17.75,23.68,26.18,16.26,16.4,23.69,25.78,16.93,16.72,4.26,4.71,2.37,2.09
遠百,2903,5.19,6.32,7.91,6.51,4.63,5.73,6.8,7.24,5.46,6.26,7.17,5.89,3.72,4.81,6.6,2.41,1.76,2.31,3.26
匯僑,2904,28.18,29.59,33.56,28.45,30.42,33.3,31.89,27.4,29.44,28.23,28.3,27.31,29.12,28.92,28.63,39.38,41.57,41.01,40.9
三商,2905,12.26,9.63,12.23,-2.06,-2.54,9.11,7.77,-3.79,0.43,0.93,-7.05,-0.89,0.48,-1.59,-6.08,-3.43,-2.91,-2.83,-0.95
高林,2906,3.11,2.85,1.7,3.4,2.5,1.9,1.34,3.29,3.26,3.16,3.45,0.59,0.04,-1.2,-0.56,0.77,1.02,1.42,2.13
特力,2908,2.57,2.84,3.55,2.25,2.58,2.9,3.92,2.73,2.52,2.64,3.7,2.21,1.98,1.98,3.1,2.39,2.86,2.94,3.23
統領,2910,11.74,10.02,14.91,15.44,16.11,18.11,21.88,20.95,22.49,23.25,28.01,20.59,22.7,23.46,29.72,9.37,10.04,10.44,11.06
麗嬰房,2911,-4.15,-3.45,0.03,-1.01,-1.83,-1.76,2.36,-0.9,-3.26,-5.12,-2.8,-0.69,-2.59,-2.54,2.54,3.08,3.15,2.17,5.66
統一超,2912,4.98,5.02,4.89,4.68,4.77,4.8,4.69,4.74,4.89,4.8,4.37,5.08,5.23,5.15,5.02,4.19,4.18,4.08,4.22
農林,2913,5.1,23.76,27.91,7.85,12.14,8.2,16.35,13.58,16.23,14.63,17.77,10.71,12.9,11.36,8.19,6.28,-15.67,-11.31,-13.22
潤泰全,2915,30.76,32.17,40.23,24.46,23.46,24.9,32.73,25.79,27.06,29.43,38.55,90.57,22.79,25.42,32.3,-9.61,-8.04,-7.01,-4.34
滿心,2916,1.02,3.19,4.39,3.76,2.16,4.45,5.23,3.89,-0.83,1.56,2.57,2.37,-2.3,-0.79,-2.47,1.13,-1.67,0.84,4.23
鼎固-KY,2923,83.46,93.21,50.58,64.98,51.34,63.44,37.64,102.83,99.28,45.69,47.22,59.55,37.22,42.41,43.59,37.73,36.39,39.28,
東凌-KY,2924,3.22,2.83,2.85,3.97,3.77,4.65,3.45,8.26,7.54,7.52,5.22,11.22,10.82,10.53,11.45,14.58,15.09,14.54,14.8
誠品生活,2926,11.1,10.81,12.68,10.39,10.18,9.9,12.76,5.82,9.13,8.82,10.81,8.11,9.3,8.68,10.31,2.87,3.51,3.32,
紅馬-KY,2928,1.21,0.87,2.37,2.46,0.16,0.31,0.63,1.86,-0.58,-2.08,,0.81,-2.39,,,4.56,5.06,,
淘帝-KY,2929,18.98,26.29,24.93,21.92,18.88,21.06,23.08,23.41,21.08,23.32,28.08,22.32,20.99,19.33,20.26,20.06,,,
客思達-KY,2936,4.33,4.52,5.24,2.83,2.66,3.06,4.08,2.63,3.59,,,2.88,,,,,,,
歐格,3002,8.47,6.14,6.18,5.4,4.92,3.65,7.33,7.22,5.13,6.14,9.19,5.1,6.7,4.75,-0.4,8.03,8.76,7.88,5.33
健和興,3003,17.96,17.58,15.9,15.69,15.85,15.65,14.02,15.14,15.57,16.23,15.37,13.52,12.93,11.75,10.79,10.6,9.85,10.01,9.03
豐達科,3004,17.76,18.45,19.65,18.17,17.97,17.97,18.44,15.14,16.76,18.91,20.93,13.57,13.51,15.36,19.55,19.55,18.91,19.48,20.54
神基,3005,10.61,9.88,9.78,7.88,7.07,6.81,6.02,4.75,4.33,4.46,2.31,3.96,3.48,3.08,2.56,3.86,3.01,3.54,2.25
晶豪科,3006,2.86,2.83,3.84,3.72,4.55,6.9,10.94,9.48,9.27,9.96,9.3,6.17,6.5,5.34,3.49,0.12,-0.61,-3.24,-2.63
大立光,3008,56.2,54.46,50.59,49.5,48.74,50.47,49.03,45.99,47.52,49.53,46.85,39.3,38.43,37.82,32.84,33.87,30.57,29.2,30.51
華立,3010,3.58,3.53,3.47,3.35,3.21,3.2,3.42,3.18,3.09,3.16,3.24,2.96,3.01,2.92,2.7,2.65,2.96,2.88,3.01
今皓,3011,-1.13,-3.37,-5.9,-6.72,-7.64,-7.88,-5.39,-3.94,-3.42,-3.65,-3.65,-4.94,-5.27,-5.54,-9.05,-1.09,-0.43,-0.2,-1.94
晟銘電,3013,5.06,2.81,-3.21,1.18,2.14,0.93,-2.31,-1.94,-2.78,-1.35,2.31,4.65,3.66,-0.74,-4.79,1.86,-3.37,-6.3,0.03
聯陽,3014,15.01,13.55,13.21,13.74,13.79,12.59,14.4,14.57,16.11,15.86,14.16,6.54,6.63,5.12,4.12,6.18,7.26,6.96,5.4
