company name,index,2016Q3,2016Q2,2016Q1,2015Q4,2015Q3,2015Q2,2015Q1,2014Q4,2014Q3,2014Q2,2014Q1,2013Q4,2013Q3,2013Q2,2013Q1,2012Q4,2012Q3,2012Q2,2012Q1
居易,6216,21.58,21.45,17.67,21.16,21.47,18.37,11.7,17.99,17.06,18.74,17.77,18.11,16.18,15.96,16.04,13.94,14.32,13.29,9.93
中探針,6217,6.18,5,1.67,12.4,12.25,9.19,10.15,11.59,10.57,7.27,5.25,9.14,9.14,9.39,7.32,5.32,4.5,4.47,-5.87
豪勉,6218,5.7,7.81,6.99,6.65,7.69,3.11,5.52,7.73,8.95,6.39,4.99,7.39,9.03,9.41,13.43,5.88,10.04,10.15,9.78
富旺,6219,-9.38,-113.27,-91.33,1.89,-13.04,-19.19,0.47,22.41,24.16,33.16,43.04,19.69,19.8,22.55,29.17,11.28,9.58,7.23,5.17
岳豐,6220,6.53,3.92,2.32,1.05,3.33,1.08,-0.96,2.44,2.23,0.71,-0.56,0.16,0.3,-0.42,-1.31,0.06,-0.05,-1.36,-0.68
晉泰,6221,2.78,3.27,3.05,3.64,3.84,3.56,2.81,2.59,2.1,2.22,2.03,3.35,3.53,4.2,2.67,3.52,3.59,4.28,4.48
上揚,6222,-135.43,-56.39,-21.54,-152.3,-106.74,-61.67,-64.92,-21.11,-19.78,-12.73,-11.11,-27.4,-14.67,-12.09,-12.2,11.36,20.28,33.64,75.7
旺矽,6223,11.15,9.13,5.9,7.33,9.16,9.03,10.27,12.45,13.57,10.03,7.51,8.92,10.81,9.96,10.89,9.62,8.47,9.04,-1.3
聚鼎,6224,24.73,25.39,22.52,27.87,28.86,28.15,26.04,24.94,24.61,25.06,23.54,25.22,24.63,25.13,21.89,22.95,22.39,20.93,16.71
天瀚,6225,-91.86,-89.08,-61.09,-72.36,-64.11,-68.49,-25.76,-99.89,-72.22,-89.45,-127.74,-63.75,-55.85,-40.77,-39.09,-49.88,-36.09,-50.8,-42.16
光鼎,6226,1.54,0.1,-7.33,-6.33,-5.65,-8.67,-7.19,2.65,3.1,2.47,-4.69,3.99,2.16,2.07,-1.98,-14.79,-13.23,-13.94,-16.82
茂綸,6227,1.88,2.79,3.5,2.49,2.57,2.61,2.89,2.49,2.29,2.44,1.88,1.34,0.77,0.25,-1.01,2.17,2.75,3.52,2.02
