company name,index,2016Q3,2016Q2,2016Q1,2015Q4,2015Q3,2015Q2,2015Q1,2014Q4,2014Q3,2014Q2,2014Q1,2013Q4,2013Q3,2013Q2,2013Q1,2012Q4,2012Q3,2012Q2,2012Q1
東元,1504,-3.67,12.64,-3.75,1.6,6.19,-14.34,-13.62,-9.75,-9.12,14.45,9.81,-6.72,-14.04,0.57,45.77,12.12,15.25,-0.08,-16.31
正道,1506,-81.82,-12.93,40.49,-26.27,40.21,156.78,161.47,-7.87,27.67,24.51,63.27,1428.95,-940.46,-43.29,-470.09,-151.03,-25.91,-37.32,-44.17
永大,1507,-2.65,-6.9,-2.61,-1.71,-12.64,-6.87,12.65,-21.89,2.67,6.21,31.82,-14.95,-127.43,-134.88,406.46,4.78,10.78,8.14,-19.32
瑞利,1512,-37.24,-13.7,66.97,18.68,33.22,-41.52,22.91,-74.23,23.89,168.96,-217.01,387.84,256.84,-1005.38,27.06,-188.47,-26.82,415.06,-251.68
中興電,1513,-37.8,4.54,23.77,-58.59,51.57,-39.48,27.68,1.24,14.12,15.96,-15.02,35.35,-22.16,6.77,-6.8,3.08,-14.72,-143.38,151.07
亞力,1514,-139.12,-193.41,326.96,-106.08,-65.25,190.48,-12.85,62.69,70.41,-48.7,-21.31,11.28,-40.95,2.16,-8.72,-151.26,142.36,17.53,32.13
力山,1515,-277.68,332.57,-77.36,-114.48,107.37,-78.51,73.19,24.64,40.43,-81.66,-12.45,43.25,-56.96,16.71,223.81,-5.45,-0.85,51.11,108.2
川飛,1516,1.66,5.14,-79.75,-430.6,-1130.98,-3468.76,"5,134.10",361.64,-11.09,225.83,52.48,1.2,2.7,-42.42,143.82,5.02,73.82,-365.25,76.78
利奇,1517,-0.34,-15.23,-59.66,-10.67,6.83,47.2,-85.38,-15.64,-2.36,-29.42,14.75,8.77,-3.92,-23.45,50.96,32.89,-6.97,24.38,-39.66
華城,1519,42.91,1127.1,"-1,106.92",-41.73,-62.01,196.64,-106.74,90.02,-44.16,-161.44,242.06,-187.37,103.47,17.55,119.94,183.68,-56.25,46.79,-212.15
大億,1521,-8.98,11.11,-8.31,-9.73,-5.09,-31.07,66.72,-28.22,-17.83,-20.45,87.95,17.26,18.58,-2.48,-26.18,-4.99,-16.51,40.15,-32.84
堤維西,1522,-53.67,10.89,77.82,-6.2,39.52,32.29,-25.48,141.59,62.17,-48.1,55.86,-34.84,-3648.86,3617.67,344.09,-50.63,-46.91,70.82,-178.19
耿鼎,1524,17.43,13.58,123.15,13583.62,-9906.8,-4901.94,"-1,775",-27.17,202.94,-296.67,234.22,-35.63,-29.74,5.48,119.15,-975.65,-1033.68,160.85,-242.33
江申,1525,-2.52,1.26,44.48,20.35,-2.01,-6.07,24.54,-2.45,-20.95,-18.04,48.89,9,22.73,6.88,-42.54,-17.32,-26.56,29.84,13.97
日馳,1526,-134.47,-38.25,146.99,-54.79,97.91,55.42,-64.77,5.04,13.23,0.85,36.1,-30.24,-115.81,-1018.14,"1,314.67",30.98,0.84,9.64,-86.44
鑽全,1527,-608.63,333.19,251.56,-25.82,100.74,9.67,-81.73,35.56,71.04,-56.97,34.66,85.78,390.23,-30.26,341.45,2.87,-265.94,339.65,-161.29
恩德,1528,60.3,-49955.03,"50,498",-672.71,386.28,24.03,-99.81,12.56,-41.28,-76.55,20.38,-4.63,-72.64,-606.21,703.42,12.39,6.82,16.59,-95.5
樂士,1529,-15.14,-237.42,349.77,-210.31,-39.06,40.3,-18.38,-17.82,459.23,-430.12,9.42,-4.91,-24.19,8.22,88.3,767.2,-1361.72,-1481.04,-232.69
亞崴,1530,-51.57,52.81,-65.19,-30.27,61.94,-25.8,-7.42,0.38,24.63,-6.43,-0.02,22.27,-17.95,-21.95,6.27,-33.75,-48.1,-142.25,231.74
高林股,1531,-17.83,32.19,-63.4,-17.88,31.44,31.36,-73.02,10.59,-1.87,-20.23,-18.68,18.4,-170.59,149.77,27.31,23.17,23.72,-13.03,-71.79
勤美,1532,2.95,3.94,-9.5,-95.82,40.68,13.09,99.3,-11.04,2.65,-17.54,-43.35,160.67,39.54,-24.53,86.56,27.73,8.32,24.03,-33.79
車王電,1533,-32.66,-50.89,31.81,-0.81,36.11,12,-75.93,-6.18,-52.41,-69.32,141.74,150.05,42,-200.6,183.71,-165.72,-163.68,353.92,-63.79
中宇,1535,-1.85,0.32,-46.58,-7.34,-13.1,-0.87,-4,10.4,16.6,4.92,-21.09,12.29,-3.28,-5.66,8.1,-5.61,5.79,0.47,12.48
