company name,index,2016Q3,2016Q2,2016Q1,2015Q4,2015Q3,2015Q2,2015Q1,2014Q4,2014Q3,2014Q2,2014Q1,2013Q4,2013Q3,2013Q2,2013Q1,2012Q4,2012Q3,2012Q2,2012Q1
南染,1410,734.85,372.29,675.07,686.08,665.93,358.85,684.96,698.44,286.72,414.42,729.15,793.27,715.94,387.47,933.96,863.09,707.11,412.04,754.16
宏洲,1413,155.3,108.69,116.61,115.26,85.26,80.9,57.58,64.91,71,79.25,76.59,80.35,86.74,84.5,90.19,91.86,97.93,108.59,111.36
東和,1414,89.16,91.76,93.27,92.88,88.34,92.58,99.37,103.15,157.44,165.46,192.35,278.51,352.32,263.53,274.58,249.72,258.5,213.51,302.09
廣豐,1416,138.22,140.17,131.73,111.82,116.78,127.73,132.1,129.39,137.13,123.28,166.37,177.27,156.64,203,318.23,428.93,386.85,410.68,335.74
嘉裕,1417,262.72,274.7,237.47,250.54,237.74,244.5,245.4,263.74,253.17,278.6,303.16,272.67,271.97,257.99,289.95,301.46,302.8,323,319.69
東華,1418,41.4,47.54,49.71,45.84,52.03,49.98,57.82,58.66,61.83,66.88,59.67,60.67,67.68,67.5,72.99,75.88,78.21,90.71,106.52
新紡,1419,59.02,55.88,60.45,61,57.15,58.3,54.45,50.9,50.23,56.09,55.93,56.55,55.29,54.05,53.25,54.16,54.67,46.54,54.83
利華,1423,6548.03,7413.09,7817.14,6941.6,6364.18,8307.28,5616.49,7206.77,7691,8590.02,9619.99,8172.74,6107.03,5049.61,5954.4,4319.15,5175.51,3974.41,5311.73
大魯閣,1432,58.31,70.29,53.49,84.36,100.68,153.41,188.24,184.52,290.19,258.26,447.7,613.93,291.83,266.97,365.43,436.96,112.23,129.25,107.28
福懋,1434,240.39,191.29,228.57,216.11,209.09,177.87,210.09,197.82,187.44,175.17,193.09,183.8,205.94,163.87,194.42,190.93,184.65,156.87,183.94
中福,1435,6528.87,7711.29,8099.34,10126.32,13877.94,23898.59,8190.13,14422.35,18387.38,18733.11,14476.74,14343.5,25401.44,18095.74,17262.72,8871.37,12818.33,17589.85,17371.59
華友聯,1436,186.55,172.09,150.22,152.7,157,172.31,181.82,157.34,169.64,165.43,153.37,160.13,167.32,225.73,688.82,1939.41,2070.59,158.4,4192.62
勤益控,1437,57.72,302.95,265.3,333.16,245.73,186.38,201.55,224.83,187.43,212.55,78.62,72.02,76.74,70.84,132.78,143.88,122.2,145.52,117.59
裕豐,1438,35068.22,27351.86,31132.18,32111.55,30134.01,26978.23,31996.55,30495.39,23073.65,20466,24866.08,19774.98,4338.6,5900.21,17390.53,4885.42,2479.42,2346.69,2470.51
中和,1439,9114.2,2249.2,15552.78,8931.42,9526.62,2396.5,13537.08,8841.58,8595.1,2301.18,15173.18,9575.57,13785.49,2790.73,11058.03,11242.07,12745.95,2873.22,2091.8
南紡,1440,104.71,94.62,102.74,111.17,109.46,104.06,108.34,129.68,134.1,141.65,172.35,203.29,218.83,219.07,271.19,265.05,290.28,271.91,268.54
大東,1441,73.15,106.75,116.32,102.77,94.87,101.92,91.01,97.38,100.94,121.38,105.52,132.27,205.19,166.84,162.96,147.96,120.71,121.17,136.43
名軒,1442,277.3,238.93,345.59,377.89,279.37,268.94,268.01,264.95,276.89,315.45,425.83,492.2,502.98,329.1,255.2,216.09,221.21,176.69,155.71
