company name,index,2016Q3,2016Q2,2016Q1,2015Q4,2015Q3,2015Q2,2015Q1,2014Q4,2014Q3,2014Q2,2014Q1,2013Q4,2013Q3,2013Q2,2013Q1,2012Q4,2012Q3,2012Q2,2012Q1
新鉅科,3630,-151715,-152556,-170505,-147136,-153491,-195108,-217476,-170760,-160285,-103030,22456,151498,60358,2136,-50678,-38247,-30001,-38282,-67436
晟楠,3631,217,-7445,11029,-244640,-55070,-33652,-32711,-5338,26725,10479,16221,44842,32737,6766,34659,39088,20160,23719,54710
研勤,3632,-38022,-20183,-9506,6669,31065,10419,6200,2670,-12386,-36776,-5195,-7195,-2078,11638,13609,8952,5233,5813,5297
駿熠電,3642,-20015,-19943,-27195,-10282,-158667,-9538,-7120,7045,21405,3392,-8246,-23235,-17156,-1214,10053,10854,-3092,13937,101
達邁,3645,136407,35246,-45177,6080,58585,25480,52204,89718,89287,38893,5446,19015,42177,20774,11089,5640,31036,50025,88691
艾恩特,3646,13238,17659,2592,-4908,22129,-5408,-7109,-15471,-3818,-30,-7558,-3747,15545,1072,7000,5917,5879,-14386,-17528
精聯,3652,19423,10408,-7367,24843,1678,1067,6872,8435,8188,13427,3758,16623,12786,13687,-20548,28772,3734,8954,-34764
健策,3653,29512,79723,38815,5,118075,58453,49826,78524,113636,130920,83451,105689,151038,29198,3389,10896,58457,84012,84551
世芯-KY,3661,-25566,-242475,8763,76267,92685,15937,-55953,9895,88629,59564,53098,97945,90393,3151,-78365,9196,-10447,10447,0
樂陞,3662,-129583,97189,32394,171759,197604,166428,39434,298088,269088,-91880,-99629,219563,-113904,-23384,-26245,187292,138007,-35040,-86701
鑫科,3663,15685,20339,12229,-66593,-103754,-26418,-33202,9728,6497,-8880,4640,-8936,-1451,-5717,2791,22593,22939,11920,9562
安瑞-KY,3664,-19321,-34438,-49038,10116,-42980,189794,-109008,59772,-24774,4496,-26738,101190,11526,13917,-81960,-6800,-27999,-38755,-70552
貿聯-KY,3665,250804,208991,165513,212110,208180,168888,170772,168333,182475,165482,100644,135390,157976,173406,96797,86385,81957,88048,52084
光耀,3666,-8325,2039,16147,46362,14181,-19465,-18780,46876,83524,50426,46669,29729,32872,67694,38636,39721,-4690,4690,0
圓展,3669,60862,40203,3314,-8086,19056,1038,-38458,-30795,12781,35360,3664,-35509,-8365,-5320,1540,-14973,46904,7877,1029
康聯訊,3672,19842,19572,17292,15075,29556,23307,26414,16891,16844,26379,35153,50484,-22987,22987,,9531,4222,-4222,0
TPK-KY,3673,690319,-2514176,15168,1003700,-19456972,-615005,-1007408,181802,-166837,382725,169031,-1477533,1098347,3224174,4769579,5598679,3204856,2958217,2596957
德微,3675,23047,27342,17566,19661,30407,23216,19946,15191,20242,14228,8036,-5920,-4593,479,-11278,-19684,-13722,-7643,473
新至陞,3679,175981,154263,85700,146075,138592,48425,6334,90384,85504,57903,57429,89546,115858,36835,39209,113970,84361,129849,85883
家登,3680,3896,6806,-26901,25508,20941,-15700,-23959,8168,8749,1864,11580,57402,8903,-26033,-20168,37496,44082,29584,34987
亞太電,3682,-1345869,-1442560,-862287,431451,-908763,-799352,-324249,-8840363,40468,69644,317827,204895,367842,608476,661563,3300059,-2116400,2116400,0
榮昌,3684,13455,19327,11859,30180,39400,24251,13065,19462,21184,13288,13404,15212,7672,6519,14376,45303,-22461,22461,0
元創精密,3685,1932,21342,-2424,-194592,-56357,17394,14684,12881,-47183,-45155,-21096,378,26223,10495,7561,2601,20072,-3561,-8978
達能,3686,-231507,-71904,-71840,-197921,-112851,-157398,-135668,-182119,-145106,-114369,-95506,-159279,-140811,-150288,-173890,-234738,-199052,-190363,-135753
歐買尬,3687,-108367,-88882,-37463,-43282,-30138,8183,-37921,-208812,-60434,-84720,-59380,-54486,-62467,-34013,5846,-6682,31955,84254,40765
湧德,3689,54889,16877,9796,25038,32432,45000,62087,108684,173560,127700,93190,109802,134015,146013,124559,101078,142615,124760,75162
碩禾,3691,554345,420479,607759,724368,927568,406127,352082,510232,371934,245577,355067,218945,74983,132388,183318,81443,88718,225294,189413
營邦,3693,41939,9664,9597,49290,128109,51198,111011,98446,100382,59597,106255,70512,70140,73296,73201,149675,-43510,43510,0
海華,3694,45819,2780,13830,66656,78772,-25147,-81456,-134181,22983,-358966,-92273,-66753,-64852,-64760,-62403,-94260,-19137,33628,-47507
隆達,3698,-32260,-123388,-17609,33450,35920,40787,159591,121938,309268,163396,21060,33164,176895,300601,437149,58346,104913,125689,2002
大眾控,3701,94453,37504,30646,-355528,-95958,-205910,1927,-267294,95403,-69790,-400908,-192966,-114114,-116530,-210339,-597687,5769,-142508,-66338
大聯大,3702,1873198,1557531,1560371,1254610,1617897,1164380,1399045,1347247,1558476,1512494,1395959,1006541,1334858,1378073,1040260,947927,1373956,1206376,929963
欣陸,3703,219686,-395332,-7221,287769,-138190,-31677,450222,-2070932,312954,879364,-96823,694667,313908,-63164,-6802,590661,128393,227020,478248
合勤控,3704,-61417,31011,167758,-95429,93589,-198706,-445459,-110760,27600,210276,51141,265350,196118,-10281,-103945,130297,19809,-55606,-121927
永信,3705,86068,302933,139628,309433,218443,169976,197547,164171,196070,185903,182123,203379,137036,135579,142827,96838,78832,144764,118548
神達,3706,798918,617962,163328,310174,491221,520689,432008,268752,218402,311693,-37927,495054,75742,0,,0,0,0,0
漢磊,3707,-123657,-68497,-108326,-221516,-149147,-83880,-94020,-127274,0,0,,0,0,0,,0,0,0,0
上緯投控,3708,3534,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0
永日,4102,-28866,-17531,-12681,-3717,5534,-9627,-19837,-14135,-6233,-21629,-24454,-12853,-43514,-5713,-4770,-5069,-3426,8566,3420
百略,4103,251341,87444,75429,178140,307555,74515,88071,209629,256002,81367,72682,109369,260386,129249,131957,50877,310772,109783,85355
佳醫,4104,112031,112835,151730,123868,112293,129710,101875,73312,96703,100550,97480,32269,96456,133177,64503,43345,115819,95309,106527
東洋,4105,213720,387498,305191,701205,248002,193690,103695,612317,99911,38372,61095,31243,5227,71686,536374,153100,31700,309179,187972
雃博,4106,26264,33766,47033,46990,14049,49747,63147,29906,51340,56250,60610,46285,15086,40460,44398,34925,51084,63094,56003
邦特,4107,80797,100672,91561,65842,101534,76814,71576,81677,75188,71839,62198,53029,58038,55914,48243,50876,44436,34034,36962
懷特,4108,-37755,-61652,-64929,-48746,-44440,-66673,-82303,-104119,-85747,-118210,-39208,-125182,-45380,-29555,7854,-35799,-20913,-28769,-26507
穆拉德,4109,-5242,199,12398,17704,9647,4339,9873,747,1139,2500,2980,15047,6404,-5570,-298,3632,5089,-981,6678
濟生,4111,21179,16454,9312,1537,18317,12824,6347,2886,28072,21335,20670,34094,28982,22130,10316,12481,16442,18768,23133
聯上,4113,-508,18810,21491,89641,117789,23782,38358,132421,466937,125395,95930,338128,43448,108630,78447,55542,154974,78332,4737
健喬,4114,-10194,-11221,159156,-37646,635,-1124,9871,-1643,13599,19235,30377,20771,13476,13233,8674,2144,14300,-35931,87128
明基醫,4116,8763,13401,9353,-9760,7436,105494,11786,21752,24930,20484,8489,42429,-15434,15434,,28821,-11075,11075,0
旭富,4119,94429,131479,156935,61132,95202,124750,92818,47375,60678,93181,63605,36941,22778,46619,53600,55691,46841,35048,56869
友華,4120,60780,52158,152093,10942,20362,-5895,110485,7041,39954,32821,51381,-65819,106196,274337,121727,27297,54786,-3672,91127
優盛,4121,-11901,-12714,-7838,-43489,-5563,-11219,-15234,-2318,-6387,-2766,4810,-11165,-7275,-10988,40599,-2287,19655,2968,6256
晟德,4123,217907,-17599,34243,524707,108385,-106352,-91347,462795,-116348,107501,24025,36726,101140,-49896,-20785,89201,16540,-33638,-10712
太醫,4126,78207,90494,103851,114568,121591,47192,67955,105915,78748,57025,85301,68539,70912,89887,92558,78108,84413,75792,75155
天良,4127,-19696,-9089,4575,-2344,6009,15809,29590,15230,15440,13950,16879,5258,9286,21530,12957,6420,-882,19753,11892
中天,4128,-56483,-86281,-128697,3898,-86569,-90900,-102183,-5438,-42497,-70020,-97078,-90258,-61169,-50724,43872,19608,-51990,-76840,77379
聯合,4129,-10447,39065,82507,25350,39523,51020,17914,26426,18110,9914,27279,-3139,-8625,15773,17335,5340,-1700,11634,19877
健亞,4130,7928,5025,24565,3222,16171,6884,20216,852,24085,24448,23148,1587,14026,17167,12882,-689,43602,9563,8144
晶宇,4131,-7175,-6872,-4936,-970,-4489,-7255,-4641,-2297,-7551,-8325,-3522,-10288,-21238,-9212,-4414,-9052,-5755,-9285,-7791
亞諾法,4133,8316,13216,14660,10166,8748,25406,591,23260,16393,12254,13736,12683,15513,19830,24870,16373,18213,14892,27360
麗豐-KY,4137,130225,153591,323889,428479,326584,236758,175266,221531,175551,176055,182700,184914,199428,159868,149018,409246,181139,0,0
曜亞,4138,36246,34907,34804,29005,36067,37636,26830,32295,20167,35016,22880,23027,2367,4621,7714,-7139,18886,40701,56873
馬光-KY,4139,-20976,-26385,-24625,-29891,-20680,-16815,-24097,-18783,-24668,-15363,20607,-13438,16900,-44528,-7073,2788,-3931,11062,5732
龍燈-KY,4141,-42998,78619,289324,378347,-300555,134230,-419651,171381,8661,169550,75308,285716,187766,-35888,-93518,248555,120325,61259,73744
國光生,4142,-132208,-126132,-151268,-338151,-196999,-93866,-153303,-230494,-205204,-30185,-152158,-182922,-108283,-141153,-168095,-179756,-139517,-150421,-133986
康聯-KY,4144,90248,85004,103640,46901,102100,102127,136555,100003,94922,139758,147670,24833,113506,119601,134564,59955,79621,100692,78461
中裕,4147,-48697,-69288,-56015,-110999,-187064,-111379,-62238,-80534,-78964,-51300,-70937,-251677,84445,-84445,,-207298,74337,-74337,0
台微體,4152,-236466,-152031,-166049,-147161,-185936,-191836,-150752,-207445,-164187,-131512,-129716,-155665,-202072,-37139,-6094,-170790,24354,-40692,0
鈺緯,4153,-15953,22478,-3499,27577,62701,37241,22795,38821,39339,22736,23257,10613,17072,20678,16941,7619,13375,6410,0
康樂-KY,4154,30518,-10950,8173,-12965,-9848,-1863,2625,20762,-2130,441,3700,-8828,6656,9267,5286,22409,13794,18198,17212
太景*-KY,4157,-65256,-34797,-94099,-119476,-101104,-107773,-84641,-113598,-98105,-131449,-60566,-160334,-146201,-80621,-45037,-468398,0,0,0
創源,4160,1937,-3531,44,-9474,-3040,3518,-3821,-14952,-7213,-2945,559,-8292,-14640,-14458,-11514,-15545,-4976,421,1166
聿新科,4161,511,8807,-8042,9089,1315,5826,10085,10015,-699,493,16216,34526,22450,14914,2473,22467,10584,-22148,0
智擎,4162,-91490,207680,-42995,-31669,34744,423354,-32407,-32391,193436,-28340,-9113,-20817,-69711,-16704,-10616,-12801,-65681,-7853,135322
鐿鈦,4163,66798,125523,75644,84974,105042,37619,66399,68308,98480,82346,67339,50070,64994,68830,59530,20149,89239,43609,22492
承業醫,4164,14775,12326,9128,102187,71516,105205,-56221,106750,36415,84725,35903,82041,118940,86600,4090,156062,125183,149149,0
展旺,4167,-48883,-61085,-117359,-161879,-116313,-97985,-117616,-91939,-135407,-55750,-72694,-79293,-37592,-111818,,-452834,239267,-239267,0
醣聯,4168,-22415,-26584,-14138,-24057,-20234,-16062,-16743,-6791,-9721,-13373,-11469,12487,-11121,-13457,-9345,37644,-10538,-15755,0
瑞基,4171,-9461,-1762,-6682,-9948,5961,-6962,-13875,-6980,-3355,-6637,-13461,-16981,-11641,-12559,-16821,-23358,11294,-11294,0
久裕,4173,3003,10468,5178,6643,3177,10212,5009,5683,10375,11088,7904,17555,13525,14789,11138,50105,-23127,23127,0
浩鼎,4174,-367422,-117093,-348081,-260366,-134440,-173182,-373349,-186638,-151653,-213024,-115692,-136784,-99335,-202465,,-255275,101027,-101027,0
杏一,4175,22158,25578,27996,30136,29296,27679,34082,30290,22790,18232,25615,23960,26998,23475,28875,35122,-9930,9930,0
安成藥,4180,-250644,-180743,-238028,-103461,-79322,36355,-288466,-347306,-121549,-276284,-161745,-182726,6261,-166402,-159364,-567430,221775,-221775,0
安克,4188,-11861,-14959,-15306,-15917,-14306,-12216,-19221,-13487,-13516,-8684,-7455,-10517,-5038,-3897,,-13761,5495,-5495,0
佐登-KY,4190,68118,61913,58241,85804,88652,97599,69853,76652,82502,65558,47605,-8878,276082,0,,171587,0,0,0
杏國,4192,-55286,-62526,-48802,-18030,-71276,-40641,-52209,-59106,-71084,-61887,-39122,-106229,0,0,,-72668,0,0,0
環瑞醫,4198,-134726,-120496,-139639,-145114,-114964,-131333,-190832,-132638,-155713,-144407,-98963,-344606,51319,-51319,,-241093,0,0,0
中華食,4205,63140,54044,49889,46532,57747,43409,34654,34170,42065,30331,31711,33509,33214,39367,29134,30469,36547,38732,40873
環泰,4207,56507,40384,5238,12225,-1992,19533,-2765,-26054,39080,39846,32580,23363,130823,53112,79889,44719,89989,11640,113950
信立,4303,6119,2359,5201,7936,25701,18836,2654,11896,22421,22976,12193,11627,11040,12159,-1474,-7690,4860,-1623,-3073
勝昱,4304,-17622,-13662,4817,-35599,-19689,-14704,-11956,-23613,-22871,-34112,-41494,-29781,-16595,-27386,-31969,9420,-27101,-4685,-11981
世坤,4305,22551,51416,34501,47297,46616,42515,26388,37314,27544,30378,33669,31401,30514,42397,36162,29642,33943,34696,34566
炎洲,4306,-118031,-51371,112862,19627,149409,386602,-95846,-77879,294132,75327,116722,72927,181699,368582,362962,101046,70009,107610,285792
東隆興,4401,143794,141694,128652,132133,139964,180830,110983,87689,126410,124225,117142,186027,167363,163596,135207,83010,96014,59589,61859
福大,4402,106022,-26014,-30429,-65696,-58946,-49687,-40066,-60652,-38655,-27497,-28434,-45821,-42363,-42771,-28880,-35275,-47967,-40564,-16516
新昕纖,4406,-4219,12989,-2194,950,44,9426,-9157,-6453,-7887,2884,-5605,-8475,-11233,-528,-2119,2988,-8335,-8885,-3780
飛寶,4413,117,-212,-2183,1465,7786,20,-2334,-1493,-4748,-8040,-223,-3103,-11032,3743,-17438,149,83,-17426,-12580
如興,4414,-89102,-22482,-44315,-359293,-31771,-56519,-55974,-7461,-2592,-10661,49418,18980,25580,24977,20308,-6903,35280,20764,3384
台原藥,4415,-10522,-9529,-13445,-53448,1272,-7135,-8686,-51200,-38514,-15551,-16612,-7831,-16674,-8924,-9608,-350,-14141,15979,-69634
三圓,4416,-35805,-44041,-6776,-2090,-3679,859111,49519,-14834,125527,333170,50918,22788,-1746,19159,29297,108617,258648,812997,89169
金洲,4417,135297,144070,81296,47254,88304,77169,98392,74839,67838,32143,32388,41989,49882,18111,49885,23972,260645,33755,31156
松懋,4419,-15198,3660,-16539,-53875,-5137,-9118,-11265,-16148,-22253,-9880,-9514,-40566,-36671,-8893,-3822,-951,-6471,-5251,-5156
光明,4420,5639,2495,7034,11752,4541,75493,6219,10922,7198,14627,-2397,-130,-888,-1162,4147,2675,3896,6364,7760
利勤,4426,226472,85343,246194,152545,174333,141955,137879,114666,78051,24918,51556,64497,38576,40727,51851,29867,49283,44840,22281
聚紡,4429,-1261,-4948,16535,-27358,18304,9317,14779,-6973,-111,20308,7200,1643,6391,17721,4765,-4884,90,17815,25592
耀億,4430,-1873,7806,32821,18201,28776,43303,36005,27223,13780,54541,34764,8258,18684,51195,48605,21398,17480,47852,26868
銘旺實,4432,22306,48617,63839,40585,109284,38351,72041,53907,76579,44454,92163,62011,25643,32020,82745,55292,43913,38020,35908
興采,4433,236,24689,6334,13342,5392,50558,484,-2758,3387,17167,16614,-4180,7865,38700,23344,46490,-42999,42999,0
廣越,4438,607291,167304,-87599,60805,739642,140147,,914830,0,0,,644613,0,0,,613693,0,0,0
健信,4502,764,12318,800,43142,-41703,12614,-9348,-23654,-27548,-16813,-24866,-27146,-46702,-33939,-36406,-30491,-29335,-34649,6791
金雨,4503,159,5616,6603,-4347,1614,1183,-1092,-5966,-4231,-3952,-8536,-11470,-5166,1320,-8138,22080,-8402,-3547,-12376
崇友,4506,144015,177224,220020,45770,157799,149599,133420,94465,90641,97234,75458,23375,85555,79795,120305,51824,65807,57017,119563
高鋒,4510,32061,35165,716,-13079,65417,25213,43536,57405,37655,16616,57797,33527,45933,42619,11744,-4781,2605,19292,1565
福裕,4513,-31214,-9456,-24972,-38129,162209,-230,10485,19051,10989,19086,3823,6360,-13280,-8377,-8166,-10896,7374,34752,17936
永彰,4523,18151,10525,-13569,25133,-15733,3695,-14479,19827,4315,-2675,13522,12614,5855,-5512,27417,-31421,28852,7395,15559
東台,4526,-30264,40768,-25514,27864,234472,55083,5648,131142,251112,131784,166685,83035,103227,145467,38447,81461,83412,67708,75647
方土霖,4527,78317,55296,17118,86269,44202,36626,24853,41826,51511,56309,32016,75390,47070,35273,8476,38531,44681,29612,14476
江興鍛,4528,55473,51129,50335,64190,62848,63639,81568,79517,65798,35872,40544,45671,41862,40082,40123,19889,28867,45767,42445
昶洧,4529,-168626,-53457,-154079,-133565,-33278,-39813,-33661,-44096,-41237,-23232,-7426,-3415,-9391,107738,-3098,-9828,1931,-31269,3276
宏易,4530,185449,-22124,-20158,-51310,5784,-14782,-19501,-19880,-12837,-17302,-17639,-77406,-32750,-11814,-12813,-158821,-35381,748,-31471
瑞智,4532,276841,551619,339061,105323,235707,302477,275689,217444,337990,340059,317184,267729,244011,323242,222508,278042,255180,311932,294927
協易機,4533,49283,53265,56410,-1198,18461,60380,8505,31144,22457,65535,67111,52713,35458,47400,60862,26128,3786,81544,10561
慶騰,4534,66881,31001,-1411,19008,33467,6146,-12296,18639,24942,30872,850,29619,17592,24134,-768,-18654,-3617,-6516,-26989
至興,4535,74399,64315,76025,68534,89594,63474,56294,57938,53694,54239,78068,58918,49798,62535,57798,45994,44174,55203,82707
拓凱,4536,202252,191339,185698,124692,238130,170859,62083,165685,231596,147516,60281,103038,151399,171759,160048,439487,-111014,111014,0
晟田,4541,-16803,15828,-11447,13205,19718,15595,7295,20531,25531,21976,26011,35015,17820,34951,10867,47323,0,0,0
科嶠,4542,-19958,-7671,-33040,-24276,10268,-3989,6994,30351,37357,20256,41373,31289,25047,26470,22285,96073,-26639,26639,0
萬在,4543,8181,19529,7338,15112,45563,7446,38254,29306,36335,111684,,122967,-53644,53644,,99795,-67995,67995,0
銘鈺,4545,27825,67569,43722,87754,188118,84031,151478,127232,200252,91772,75316,238207,-49475,49475,,161840,0,0,0
桓達,4549,30390,26431,48070,30154,37085,38365,26356,53830,46326,60427,32224,163886,0,0,,163318,0,0,0
長佳,4550,17585,40492,18624,3901,7399,22550,9217,29050,16947,16545,4599,87219,-13232,13232,,95685,2836,-2836,0
智伸科,4551,102697,112970,103805,81355,85908,75294,48991,74472,74536,84329,86550,191025,-103661,103661,,107451,0,0,0
力達-KY,4552,248025,234153,258198,231126,249162,246654,207588,191666,209636,192206,165437,587118,0,0,,453239,0,0,0
橙的,4554,9853,14283,5031,8660,15858,8112,9966,42391,-15675,10217,5458,45335,-17193,17193,,35074,0,0,0
氣立,4555,41884,64195,22369,10009,97577,93921,39108,69079,102211,109133,43145,352699,-176257,176257,,417764,0,0,0
旭然,4556,1,8865,1065,10900,14253,2167,1221,14696,8515,12508,1858,44262,0,0,,20847,0,0,0
永新-KY,4557,59056,71999,38657,40201,76715,51769,25324,50462,51324,49543,32913,152238,0,0,,90133,0,0,0
唐鋒,4609,21496,373,-1092,-9069,40100,-28282,-21989,-22271,5267,-4324,-12671,-10218,-1074,-2018,-9103,-27441,3106,-8968,-14858
中美實,4702,-18876,-26589,-32002,-15415,10763,23070,52737,86514,29871,-22623,7230,16652,-27928,-23868,31878,-917,-9673,-5703,963
大恭,4706,39832,50069,34071,44171,34368,15997,12263,13576,28622,12517,22238,18946,34233,27197,20386,12977,31265,23203,14842
磐亞,4707,77238,53474,47642,10899,57320,49625,84266,-88125,42861,889407,1036471,502797,767097,898377,769852,669677,758120,611681,635933
永純,4711,21117,32565,22662,17812,17076,2500,6740,9349,2688,4705,11328,18575,1971,9047,9843,8082,1552,14964,20958
南璋,4712,-7024,-25550,-17578,-93042,-7194,-11421,-7902,-59581,-114930,-12620,-21560,-52019,-32145,202677,-505498,-6477,-29163,158863,41786
永捷,4714,17264,4384,4800,-2397,4509,5154,9088,2277,-1863,-2474,16633,15061,6087,5497,9501,-6105,-7637,12407,4266
大立,4716,5626,12423,4554,17955,10039,5133,8578,16258,7675,4335,8434,9142,10373,12295,13351,12613,23308,15041,16644
德淵,4720,15268,19826,15437,16139,40426,29096,16520,31947,36237,14187,2200,9695,2820,29053,10422,14826,20512,25461,15478
美琪瑪,4721,21257,34799,36667,20899,64011,13108,18166,28363,17543,22374,46137,29831,29337,17804,4149,1864,27414,17874,15621
國精化,4722,76070,97751,92711,98223,115796,73401,60184,72233,57378,26091,23055,37299,42695,24745,35299,72673,53020,34438,22646
信昌化,4725,-83483,21744,-310684,-472475,-393770,-325792,-670935,-352699,-97283,-74946,-50836,-262155,-232803,-105023,-53232,-118792,-123225,-50667,194195
永昕,4726,-23345,-52667,-59900,-16680,-4159,-52982,-37068,3400,-39204,-7102,-44215,-9708,-29397,-17051,-32473,-100398,50538,-50538,0
雙美,4728,3990,-17855,3267,-20893,-9266,-12931,-1095,5783,8315,-334,6079,11118,10351,12981,13348,13864,-4608,-2690,9591
熒茂,4729,75035,50130,72074,86844,35803,5303,-73697,-6802,8850,55804,-76280,-338829,-112581,-124861,-161424,-176987,-100237,-78840,-82438
豪展,4735,27124,6654,15349,19357,23670,10823,7597,10272,9401,6124,858,-17455,-16043,10968,-8902,-9449,353,-11023,-5083
泰博,4736,86043,147858,144894,107740,223295,88546,17244,95988,145528,63012,108166,92808,37657,91113,99827,61068,35306,-1699,45144
華廣,4737,54332,40024,12592,36024,30137,12402,20230,38689,10725,2224,2671,6388,31221,31942,20378,7563,24416,1480,688
康普,4739,38902,45021,128260,35555,22567,40246,65616,51539,57325,77188,24055,5567,13473,5937,-7614,-3093,-1445,9921,20053
合一,4743,82669,-25234,-34296,-27878,-18606,-22582,-23951,38493,179653,819,-19239,-43195,177778,121080,20590,9820,-40725,-36831,40346
合富-KY,4745,29508,43344,51540,184187,27663,41990,93151,91533,66112,69452,87853,58735,61737,83811,68728,36797,47084,101398,0
台耀,4746,96277,145963,104184,110493,113710,16629,41560,58643,89286,58757,55809,47998,44443,2120,-163962,-21788,-20416,23386,23821
強生,4747,11744,16161,19192,19928,14443,13903,13859,12559,21838,19259,17900,24399,12127,14895,14366,48746,-20211,20211,0
國碳科,4754,11574,17492,6827,14047,11440,3661,6665,19602,-5154,5154,,18430,-10286,10286,,6935,0,0,0
三福化,4755,72982,107833,43920,61101,60593,45884,35634,38516,39704,56742,9651,17672,24943,45871,42530,237155,0,0,0
三汰-KY,4762,19732,23562,20232,19635,17318,19705,9627,28753,12890,16583,16844,76656,0,0,,0,0,0,0
材料-KY,4763,56075,79862,61535,78694,67232,58209,60646,224035,0,0,,0,0,0,,0,0,0,0
VHQ-KY,4803,104623,46018,35365,64061,70172,21247,-24353,42073,20618,2811,1166,76191,0,0,,0,0,0,0
大略-KY,4804,2599,65647,15657,63001,15029,49048,1197,49136,-10025,14309,2895,19001,-8431,8431,,-19576,0,0,0
昇華,4806,-1995,-13128,16168,32052,530,4949,28652,59337,-24040,24040,,16646,-6803,6803,,6961,0,0,0
聯光通,4903,-18341,-14074,-4384,8267,46850,-12554,11531,50343,26217,3572,-2897,12896,-7942,-13990,-11357,21389,35565,8496,15686
遠傳,4904,3216874,3012352,3010256,2136118,3222897,3168299,3006937,2061235,2872884,3483508,3148004,2743182,3206401,3146793,2810007,2378811,3078384,2738759,2434029
台聯電,4905,133000,65051,106819,67404,52368,-16473,15017,6225,2074,6510,-301,6490,1388,-5672,-7718,30856,45988,30161,42216
正文,4906,209406,161726,46486,-3851,149162,11114,50240,9236,3414,9616,49378,49143,37329,145385,223828,142676,270628,381285,127635
富宇,4907,-7,-1044,-10079,92096,40791,56821,-7073,81384,-15740,18485,-36227,120412,102402,-4035,-28659,53706,-6905,-5820,-2485
前鼎,4908,6567,28326,33552,11204,22529,6916,17310,49513,43262,51745,57613,32700,32699,29823,36581,28962,39118,63353,43196
新復興,4909,39411,35081,57849,72107,105230,26289,39450,58135,76981,60648,87153,65409,72003,82608,65230,57131,59942,47278,30026
德英,4911,-6216,-3946,-2704,1416,-2292,-6952,-4044,3884,3419,2684,3714,-2654,1914,3162,-6251,-6403,-532,-2909,-1641
聯德控股-KY,4912,68959,54993,-46221,59980,81734,8891,51711,94155,45544,53172,28535,23258,59376,22260,26340,14398,51295,97004,41699
致伸,4915,633258,482611,440074,511683,537392,389926,377934,340072,497457,426180,345258,-18749,202011,255307,229985,321646,260580,359879,308212
事欣科,4916,54295,42174,22636,-18346,19298,-19006,-8551,-1947,-17955,8542,22392,21080,43648,35277,53441,185116,-117233,117233,0
新唐,4919,143923,260041,78851,64571,148286,160399,95766,30466,87904,180479,44241,24295,54629,114666,65625,37064,182335,308577,99727
欣厚-KY,4924,-10197,-25100,-22635,-43296,-22421,3433,-3856,-26987,2845,-9356,337,-10522,12708,-59549,14249,-93731,20010,-3048,-11462
泰鼎-KY,4927,107875,128702,101227,141909,249309,78019,64892,64437,165568,92831,106808,57647,129979,38957,126192,114638,178318,112837,167112
燦星網,4930,33461,48815,33350,-31525,25651,-45551,28396,835458,141924,29821,18694,-21865,96342,-55617,43850,57688,114138,-416869,-72038
友輝,4933,42985,44498,18182,73962,67121,19827,11836,30853,57340,69078,76956,88921,95735,124435,127050,192824,184634,140823,99146
太極,4934,-387440,101102,187288,209734,129616,-32832,26742,4238,-11547,67606,114887,79153,60545,149529,-70693,-1140795,-89428,-101127,-122269
茂林-KY,4935,250085,254342,172814,243567,321280,155866,143445,158491,179121,104874,139951,55621,73064,30058,58326,89866,140864,53431,20295
和碩,4938,6006977,4649885,4841286,8412083,7512363,5730633,7216780,6778035,6179641,2483473,3486464,4602880,3678698,2512677,3452992,3723006,2457229,1773457,2023941
亞電,4939,19608,-27609,-32490,-42955,-30859,-47660,-59877,12114,34766,25415,9431,22918,17943,36366,16410,14696,5108,21684,7962
嘉彰,4942,83178,118494,86270,-107069,-345510,-38589,-40264,83121,112957,39131,158202,169085,171320,35407,121361,236202,183447,89691,104323
康控-KY,4943,40843,13798,23586,53778,40943,35155,35416,102507,-30312,30312,,17589,29098,-29098,,15910,-16571,903,15668
兆遠,4944,-153169,-230526,-191280,-388404,-200959,-117661,-176983,-15014,34872,60640,-38219,-169304,-92774,-91793,-97639,-213879,-75203,20818,-7259
辣椒,4946,-21276,-34761,-19401,-204022,-130966,-62862,-44431,-143445,7395,29363,588,-27021,1204,-9615,-23860,-74249,-4750,-26320,36683
昂寶-KY,4947,230070,226624,93318,196921,191707,125698,98074,126129,150078,187349,147682,131194,178081,147157,84463,88335,108051,108262,46069
牧東,4950,25638,7622,51617,-48571,85742,-14848,-9175,-106421,30067,-19423,529250,-171819,-91913,-101227,-73204,9031,15960,-57470,-26578
凌通,4952,101065,169626,75802,76401,135241,130832,45684,63117,97262,127667,23514,18325,108293,141958,36855,-80127,85305,94989,-39076
緯軟,4953,14664,11471,13227,-47204,13947,21986,26881,33718,23815,37233,28072,24189,10133,9490,15751,52275,-74891,74891,0
光鋐,4956,-21097,4497,-20908,-30159,25492,10835,15923,25982,30830,34079,24508,20722,18249,13281,8216,-6138,21149,52641,17784
臻鼎-KY,4958,1418714,318519,310967,2671959,2150941,1532906,1374914,3245529,1593850,983812,911493,2170218,1436099,816489,1048006,1394353,868217,892543,982576
奇美材,4960,-455679,-491530,-360866,96110,318174,215896,416979,687657,567011,455945,529020,508900,650218,826600,446179,437290,379746,320955,464810
商店街,4965,-5336,182,853,6303,5393,7835,10971,15262,14388,15650,13025,21087,18232,17711,12916,21785,17791,14016,11755
