company name,index,2016Q3,2016Q2,2016Q1,2015Q4,2015Q3,2015Q2,2015Q1,2014Q4,2014Q3,2014Q2,2014Q1,2013Q4,2013Q3,2013Q2,2013Q1,2012Q4,2012Q3,2012Q2,2012Q1
台泥,1101,-8.83,-12.42,-17.33,-20.83,-22.06,-20.75,-19.75,1.92,6.99,11,10.79,2.11,-1.29,-3.14,-4.65,0.81,0.58,0.01,4.56
亞泥,1102,-10.2,-9.88,-15.12,-14.67,-14.19,-13.88,-5.5,10.7,15.11,16.62,16.69,10,7.25,7.51,5.61,-6.75,-5.35,-4.68,-6.22
嘉泥,1103,7.51,-3.36,-19.38,-28.22,-30.53,-26.22,-34.14,-7.75,2.92,6.54,37.54,-10.57,-11.14,-23.36,-26.03,-10.17,-13.23,-14.09,-26.09
環泥,1104,-10.82,-9.1,-16.7,-11.27,-11.12,-9.78,-3.75,10.31,12.81,15.02,10.5,9.32,8.1,7.81,8.3,2.76,-0.75,-1.86,0.06
幸福,1108,-16.07,-20.04,-22.63,-1.07,0.9,5.49,5.54,4.23,5.99,7.32,1.3,16.22,17.19,16.21,26.91,1.03,-4.61,-1.83,-4.74
信大,1109,-5.59,-2.23,-7.96,-12.99,-11.69,-23.57,-20.15,9.86,24.63,39.39,30.1,24.28,11.16,10.27,15.29,39.28,68.09,80.33,89.86
東泥,1110,-20.71,-17.86,-19.3,-10.63,-7.67,-4.53,-4.09,2.65,2.55,5.95,7.71,23.83,28.94,30.77,20.33,13.4,9.73,0.44,8.4
味全,1201,-15.51,-16.27,-20,-19.81,-29.24,-31.77,-33.49,-14.37,-3.44,-1.97,-1.33,9.65,11.1,10.88,11.54,11.44,13.54,12.8,10.85
味王,1203,-6.95,-5.88,-6.44,5.34,13.13,7.42,10.37,5.01,-3.18,0.24,-8.79,-1.89,0.18,-1.75,7.99,3.95,2.59,-0.44,-2.57
大成,1210,-5.62,-6.76,-11.63,-14.7,-12.98,-12.65,-7.65,1.4,2.87,4.22,1.81,4.56,2.01,2.31,2.45,4.12,7.71,10.74,14.23
大飲,1213,-11.05,-9.7,-16.55,4.89,6.05,6.87,10.04,-2.5,-4.03,-2.93,-4.95,-0.79,-0.24,-0.76,2.12,2,4.94,5.03,9.54
卜蜂,1215,7.7,8.26,6.16,-5.56,-4.88,-6.26,-3.6,-3.28,-2.95,-1.36,-5.07,1.98,2.19,3,4.12,0.53,0.94,3.44,7.68
統一,1216,-0.53,0.74,1.65,-0.52,-0.57,-0.67,-2.03,-1.12,-0.94,0.1,2.37,4.19,5.43,6.46,6.91,10.18,15.22,11.84,11.53
愛之味,1217,0.65,6.32,5.59,12.22,11.32,-7.59,0.65,-20.05,-17.05,-2.99,-3.75,1.41,1.77,6.24,-0.99,3,10.88,-3.65,-9.02
泰山,1218,-0.94,-1.13,-8.08,-10.92,-12.03,-12.29,-5.62,-1.22,-2.19,-6.73,-11.26,-10.65,-7.12,1.87,7.17,4.86,5.03,2.46,-1.91
福壽,1219,11.93,14.74,13.24,-7.69,-8.66,-8.59,-5.46,0.31,0.98,1.2,5.01,0.69,0.03,3.23,-1.32,-0.16,1.33,2.15,1.27
台榮,1220,-12.64,-10.8,-22.84,-13.11,-2.72,2.65,11.25,6.62,-4.5,-5.59,-7.12,-5.7,-8.61,-9.38,-1.77,2.37,7.51,10.42,7.22
福懋油,1225,-1.54,-1.83,-6.04,-12.28,-12.01,-11.7,-7.44,-12.68,-13.73,-15.37,-13.32,-4.43,-1.43,4.15,2.9,1.91,1.22,-2.97,-6.95
佳格,1227,1.63,2.54,3.33,17.04,21.79,24.32,35.35,6.97,4.65,4.31,4.55,14.15,14.07,13.39,20.63,1.15,3.63,1.99,-9.05
聯華,1229,0.52,3.11,4.53,0.04,0.36,-0.61,0.7,-1.15,-0.33,-0.18,-0.72,4.36,3.39,3.2,-0.12,-3.82,-1.9,-3.13,1.72
聯華食,1231,1.27,1.95,0.84,9.56,11.71,17.68,30.04,9.4,8.98,0.58,-12.98,5.2,3.38,7.53,15.68,-0.57,3.15,-0.56,-0.06
大統益,1232,-4.79,-8.61,-17.33,-18.66,-18.22,-18.19,-14.04,8.99,11.19,10.8,13.2,5.31,4.33,13.23,13.78,5.34,3.43,-2.16,-3.39
天仁,1233,0.08,1,-1.35,-0.77,-0.9,-0.63,1.66,3.51,4.85,7.12,4.49,1.19,-0.67,-2.35,3.18,-0.43,-0.52,0.15,-2.7
黑松,1234,37.28,37.42,31.83,5.74,3.01,5.82,4.84,-7.99,-11.89,-15.31,-19.37,-4.68,1.56,0.51,-6.16,3.12,1.25,-4.84,0.74
興泰,1235,19.26,20.82,-14.38,-38.43,-41.04,-51.55,-40.72,-30.99,-23.31,-22.31,-35.15,-21.89,-22.95,-21.89,-27.19,-17.48,-3.6,2.1,-5.55
宏亞,1236,-12.57,-14.98,-14.38,-2.3,-3.84,-1.18,6.64,-11.68,-5.73,-6.17,-8.86,13.72,17.48,27.97,34.73,-4.82,-6.29,-15.15,-19.97
鮮活果汁-KY,1256,12.78,7.95,5.79,17.14,17.98,16.42,17.27,18.73,21.19,28.16,26.4,32.76,33.03,30.35,37.71,30.87,34.64,32.69,
其祥-KY,1258,42.29,61.82,87.56,40.33,34.28,16.61,-1.63,3.99,3.21,3.04,1.46,-6.23,-6.37,-6.52,-5.79,2.79,3.79,4.99,7.54
安心,1259,5.14,6.43,5.65,4.04,2.23,3.33,4.08,-1.21,-0.65,-2,-2.04,0.27,0.26,1.21,-0.89,6.82,9.19,10.55,17.53
綠悅-KY,1262,8.27,8.8,6.97,-0.57,-1.44,-3.49,-7.99,20.99,24.61,27.93,26.37,-7.3,-13.26,-19.82,,56.83,,,
德麥,1264,-2.05,-0.15,0.43,11.64,13.35,13.84,17.16,71.48,68.26,66.26,,9.02,,12.26,,18.86,,,
台塑,1301,-10.96,-11.27,-10.3,-11.56,-12.42,-11.09,-8.26,0.54,4.31,4.41,3.89,9.42,7.93,6.67,-5.97,-9.29,-12.9,-15.39,-12.35
南亞,1303,-12.99,-17.23,-17.68,-7.89,-5.18,0.54,2.65,4.65,6.52,8.35,4.32,3.42,0.89,-3.36,-6.3,-9.15,-10.28,-12.12,-14.61
台聚,1304,-2.06,-4.1,-2.51,-12.28,-15.3,-9.87,-4.71,1.75,7.07,7.14,7.95,6.16,3.77,1.92,-6.11,-4.45,-5.94,-10.89,-9.67
華夏,1305,3.33,-0.72,2.86,-4.93,-9.08,-4.68,3.76,2.6,5.81,7.18,10.2,0.18,0.15,0.66,-11.15,13.66,14.09,-1.94,8.62
三芳,1307,-2.27,1.07,3.35,0.76,1.67,-0.04,5.15,6.7,6.9,7.55,8.45,-0.2,-1.02,0.24,-0.11,3.86,5.44,6.52,9.23
亞聚,1308,8.07,5.27,8.39,-9.35,-15.1,-14.58,-8.46,-4.1,6.27,13.01,9.54,21.16,7.73,3.72,-8.31,-23.9,-25.19,-31.16,-28.17
台達化,1309,-11.2,-13.72,-9.46,-18.66,-17.1,-9.75,-6.61,-2.36,-1.19,-0.57,-0.6,15.06,16.04,17.4,12.95,1.09,-4.05,-7.78,-9.09
台苯,1310,5.14,4.72,55.09,-22.94,-30.5,-32.3,-56.86,-16.33,-5.75,-1.93,6.04,8.85,5.81,7.89,0.98,0.14,5.11,-6.81,2.24
國喬,1312,-10.38,-17.32,-8.76,-17.73,-15.95,-10.57,-19.24,-7.41,-4.71,-5.76,3.68,15.49,13.11,16.68,7.94,-8.15,-3.39,-9.09,-10.25
聯成,1313,-12.79,-15.12,-17.08,-18.08,-16.57,-16.7,-16.83,3.26,5.29,8.15,15.35,4.16,1.44,3.77,-3.93,22.4,25.64,23.58,21.37
中石化,1314,-11.15,-23.72,-28.22,-21.33,-17.01,-12.24,-18.9,-5.91,-1.9,0.9,0.53,-7.86,-9.68,-10.39,-10.62,-12.56,-16.07,-13.12,-1.81
達新,1315,7.65,3.63,11.33,-8.84,-7.28,-4.79,1.07,-11.77,-18.29,-2.1,-9.76,-3.35,-2.4,-14.39,-11.24,-2.92,1.67,1.12,6.29
上曜,1316,-41.48,-46.99,-40.77,4.35,11.24,15.45,-15.02,-38.12,-35.98,-34.99,-28.47,-16.42,-16.35,-5.43,-4.23,52.15,91.35,206.22,312.98
東陽,1319,7.76,6.34,6.22,6.22,4.73,5.54,7.92,7.78,9.25,10.52,12.64,15.36,13.53,15.32,12.55,-6.97,-5.47,-7.95,-10.83
大洋,1321,-9.4,-13.13,-21.63,-14.35,-13.34,-13.16,-0.94,-8.89,-3.66,-0.84,5.08,7.49,7.32,7.41,-6.9,-4.18,-7.37,-11.8,-9.19
永裕,1323,3.23,2.09,-2.97,-10,-10.77,-8.7,-8.37,5.53,4.64,4.28,5.89,7.59,6.59,3.95,3.39,5.72,8.8,11.28,13.73
地球,1324,-6.3,-4.81,-10.05,-11.98,-11.42,-11.32,-16.13,-2.75,0.72,-2.6,-2.57,9.07,8.41,17.99,24.57,-12.67,-17.52,-20.01,-17.71
恒大,1325,-10.39,-9.62,-7.16,-7.93,-0.41,-0.93,-4.44,10.65,4.45,9.92,9.25,2.99,1.99,1.76,9.77,-11.8,-13.58,-19.65,-24.42
台化,1326,-5.45,-8.4,-6.32,-17.96,-19.67,-18.86,-19.86,-6.2,-2.09,0.45,-0.77,9.3,8.36,3.69,-3.02,-1.14,-4.34,-3.69,-4.08
恩得利,1333,-33.66,-30.79,-36.15,-27.96,-25.75,-27.28,-15.25,1.07,2.72,-0.08,-4.42,-4.32,-2.82,4.33,2.62,-14.54,-18.39,-17.65,-14.77
台翰,1336,3.63,1.65,6.59,-12.82,-23.19,-29.08,-25.42,-0.96,7.37,15.71,14.39,1.37,-4.31,-5.65,-1.79,-0.83,0.71,13.76,5.14
再生-KY,1337,27.71,40.28,46.84,-7.39,-20.28,-29.63,-31.1,-25.05,-6.83,4.85,27.24,19.34,2.86,-4.6,-19.47,16.81,21.8,27.26,30.69
廣華-KY,1338,-8.36,-6.99,-2.45,-1.61,-1.01,-3.57,0.18,14.92,21.07,32.9,34.56,41.89,22.9,13.6,9.46,10.43,24.06,35.43,28.04
昭輝,1339,17.93,24.06,53.99,49.58,40.89,25.13,4.7,17.75,18.46,18.04,14.6,5.61,6.14,13.8,16.05,3.28,3.71,-1.08,0.72
勝悅-KY,1340,7.43,11.01,12.63,3.35,5.18,7.58,14.35,15.74,15.57,15.06,-0.38,26.68,27.17,30.1,,13.79,,,
遠東新,1402,-0.89,-2.21,-3.61,-7.46,-8.71,-6.72,-8.09,-1.4,-1.65,-1.58,1.08,0.87,0.23,-1.48,-4.93,0.27,1.31,2.12,4.68
新纖,1409,-8.67,-10.27,-7.53,-12.73,-9.81,-7.82,-3.68,-0.16,-5.4,-4.64,-0.83,1.43,0.78,-0.99,-9.8,-3.1,-0.82,-2.3,-3.84
南染,1410,-4.08,-2.22,4.93,-1.15,-2.6,2.77,2.85,5.67,7.82,4.24,0.05,-8.12,-11.49,-9.85,-1.92,0.11,2.25,-0.49,-3.63
宏洲,1413,-17.92,-24.81,-19.65,-27.81,-29.62,-28.53,-39.47,-24.79,-23.73,-21.91,-15.17,16.97,20.16,13.82,4.33,-7.49,-12.58,-12.85,-13.69
東和,1414,-12.55,-18.99,-33.64,-16.72,-14.29,-4.26,-10.11,-2.09,-6.5,-7.46,7.12,-5.87,-4.61,-11.32,-16.28,9.6,13.85,21.37,20.88
廣豐,1416,209.86,208.35,132.45,17.46,646.25,"1,184.30","2,097.41",251.27,-43.58,-41.56,4.93,-82.09,-84.29,-91.1,-55.9,130.86,131.97,149.54,-34.85
嘉裕,1417,-13.19,-9.68,-4.88,8.08,10.15,7.78,6.68,-0.88,0.08,-2.63,5.92,2.49,0.47,4,-0.65,28.67,40.75,38,34.04
東華,1418,22.88,20.25,55.08,-27.6,-28.32,-22.76,-23.53,-6.4,-0.8,10.24,-11.16,-3.71,-16.65,-31.49,-49.03,-27.6,-22.61,-20.75,5.97
新紡,1419,21.44,20.46,14.45,-5.36,-5.25,-7.08,-2.76,16.96,14.15,16.78,22.5,7.37,11.59,5.37,-12.25,-11.53,-10.05,0.78,20.94
利華,1423,2.01,-7.65,3.82,-7.06,-7.21,6.61,1.95,-16.06,-21.38,-24.97,-34.2,-21.12,-20.06,-30.62,-21.4,-25.36,-24.03,-24.06,-23.04
大魯閣,1432,172.28,234.18,123.88,192.69,148.3,78.8,125.01,-85.32,-87.15,-86.7,-77.03,-1.73,1.64,3.99,-19.24,-21.13,-22.32,-23.54,-19.44
福懋,1434,-7.8,-8.1,-5.44,-11.04,-10.69,-9.53,-7.52,1.54,2.44,2.59,1.91,-5.62,-7.77,-8.43,-10.93,-5.48,-4.29,-3.56,0.26
中福,1435,-4.1,-11.61,-22.55,11.3,11.06,12.2,11.24,12.39,13.2,12.33,9.07,3.19,0.96,-7.86,-6.93,-4.77,-5.32,0.63,12.29
華友聯,1436,770.47,716.94,53.64,-83.02,-92.68,-93.96,2.96,"1,595.47","73,085.58","82,206.65","7,850.17","1,752.03",-15.55,-15.12,-15.05,-99.64,-67.92,-68.41,-68.24
勤益控,1437,-29.48,-28.7,-34.03,-27.75,-29.29,-29.45,-20.78,-19.29,-13.87,-10.68,-2.42,-16.52,-18.33,-18.04,-18.31,-19.97,-22.92,-22.97,-22.98
裕豐,1438,-99.75,-99.76,-99.79,90,"3,566.46","3,689.34","3,672.54",-79.61,-98.7,-98.38,-93.01,116.01,163.46,103.89,"2,582.42",-35.8,-55.14,-43.32,-98.59
中和,1439,-1.66,1.15,10.54,-15.43,-9.76,3.72,28.39,-5.75,-13.21,-19.32,-42.26,-39.24,-39.14,-44.79,-40.13,6.6,14.34,41.11,77.49
南紡,1440,-13.33,-20.03,-20.4,3.66,9.21,15.03,15.73,-3.64,-6.61,-8.09,-10.68,-1.33,-0.04,-1.86,-5.37,-10.56,-11.38,-8.98,-21.82
大東,1441,-14.18,-12.89,-13.37,10.3,25.04,48.57,47.76,24.93,13.9,-0.88,1.83,-16.47,-17.67,-19.27,-21.24,-18.77,-21.62,-25.21,-29.51
名軒,1442,231.14,23.57,-2.24,44.59,62.62,48.21,-49.91,-63.57,-75.86,-75.85,-59.94,212.13,227.95,199.92,67.27,-43.34,-27.52,-8.08,-19.59
立益,1443,-8.82,-11.83,-2.54,-24.72,-29.86,-23.78,-27.55,-23.19,-18.48,-12.46,-3.39,-5.44,-11.13,-22.69,-18.86,-15.39,-12.82,-27.82,-43.02
力麗,1444,-9.54,-10.77,-12.77,-9.75,-8.87,-7.06,0.6,-6.75,-8.02,-3.69,-2.6,-14.56,-19.59,-8.04,-21.48,6.79,9.04,-7.16,-9
大宇,1445,-10.26,-10.01,-16.49,-3.51,-1.35,-1.67,3.1,-8.56,-11.27,-9.74,0.34,2.12,0.03,0.18,-13.45,-11.45,-11.03,-9.39,-4.21
宏和,1446,17.49,13.01,12.35,4.45,8.85,7.64,-3.2,8.97,4.16,-5.29,0.97,2.11,2.42,2.83,5.82,-12.34,-21.35,-26.88,-32.49
力鵬,1447,-21.12,-29,-30.73,-25.4,-23.94,-20.11,-22.82,-15.62,-12.37,-9.13,-12.1,2.69,0.69,5.94,2.29,1.51,-3.3,5.98,2.83
佳和,1449,1.56,-2.55,-0.32,-10.21,-15.61,-10.48,-15.64,-7.13,-2.46,-10.74,-2.37,-4.12,-7.82,-13.36,-18.44,-13.17,-13.81,-5.97,-9.07
年興,1451,2.22,6.04,11.99,-3.09,-3.19,-7.15,-10.84,-4.79,-4.74,0.09,-2.81,23.24,4.56,4.01,5.84,0.47,1.52,-2.95,-3.15
宏益,1452,-4.2,-9.33,-13.35,-6.52,-1.14,5.13,9.79,-1.56,-3.46,-6.79,-3.39,-0.7,-1.29,2.82,2.58,-5.15,-7.96,-11.11,-17.92
大將,1453,-86.25,-91.22,-65.59,36.18,72.11,198.75,-48.55,-21.23,2.68,-17.97,34.54,-57.32,-57.2,-38.08,-43.78,216.95,114.35,21.56,-30.42
台富,1454,-14.45,-14.44,-21.41,-1.83,2.24,7.58,16.17,1.51,-2.36,-5.24,-7.27,-3.52,-2.19,-4.92,-13.04,-18.35,-20.54,-19.64,-19.72
集盛,1455,-17.87,-23.53,-25.67,-17.51,-14.69,-10.81,-10.62,-0.56,1.92,8.95,12.56,7.51,1.8,-2.62,-15.85,-10.38,-12.19,-6.45,-5.81
怡華,1456,-20.81,-19.55,-20.84,-37.62,-37.71,-44.21,-44.13,8.31,22.33,29.3,21.56,-54.42,-60.15,-62.82,-62.57,-14.71,-13.02,-10.63,-10.72
宜進,1457,10.74,29.23,51.08,0.62,-11.39,-24.11,-29.63,0.03,4.63,4.21,12.41,-6.71,-9.7,-9.7,-25.44,-21.72,-22.78,-22.54,-20.48
聯發,1459,-27.19,-27.86,-23.34,-3.52,-0.83,-1.39,-0.81,-0.5,1.69,10.79,12.7,3.42,-3.09,-9.3,-8.6,-10.8,-10.05,-9.61,-25.27
宏遠,1460,6.56,4.45,1.55,0.4,3.08,2.23,10.01,6.74,7.47,9.45,9.5,3.58,-1,-5.86,-10.05,-1.84,2.96,10.03,17.78
強盛,1463,-0.28,1.07,-3.81,-4.68,-4.93,-3.17,4.25,-42.47,-40.7,-38.43,-35.47,37.73,40.24,45.86,45.54,-0.98,-5.83,-11.54,-18.79
得力,1464,8.54,13.25,17.61,25.39,29.92,31.11,34.12,23.87,19.5,15.34,20.05,3.66,0.17,-6.03,-3.71,-7.14,-8.67,-5.38,1.21
偉全,1465,-18.19,-19.87,-16.14,-14.55,-9.7,-9.54,-11.04,1.77,0.71,5.1,10.39,0.29,-0.88,-7.9,-14.77,-13.84,-11.54,-7.11,1.54
聚隆,1466,-12.89,-13.81,-17.16,-18.82,-16.24,-14.21,-10.98,-4.18,-3.99,-5.47,-8.7,-0.06,-4.2,-6.97,-13.74,-10.85,-11.37,-3.73,-11.99
南緯,1467,1.22,3.29,2.05,-4.09,0.13,3.61,9.74,-0.74,0.23,-5.33,-11.06,1.81,1.2,2.87,6.82,-4.77,-1.91,-4.45,1.47
昶和,1468,-3.23,-7.88,-11.84,-1.03,-9.1,-6.37,-16.91,-23.22,-20.81,-15.74,2.05,-4.96,-4.94,-11.45,-28.09,-28.38,-23.72,-20.82,10.3
理隆,1469,-20.59,-16.17,30.28,-12.49,-13.12,-10.88,-30.16,-7.84,-3.87,-0.09,14.65,-13.75,-16.35,-25.78,-20.79,-26.96,-33.64,-32.95,-47.24
大統染,1470,-12.89,-12.23,-8.21,2.34,4.59,0.77,-0.87,11.24,14.13,24.96,22.95,-3.96,-5.36,-12.78,-9.97,-11.7,-17.16,-20.8,-15.9
首利,1471,-35.09,-40.38,-45.3,-54.88,-54.3,-51.27,-38.54,-31.8,-34.2,-40.06,-42.8,-12.26,-5.27,4.44,-6.79,-8.26,-2.84,-3.02,-1.2
三洋紡,1472,-6.69,-20.05,-26.01,-23.38,-24.39,-19.28,-14.32,11.28,19.67,15.31,5.77,2.29,-0.06,5.32,-10.59,-46.93,-53.27,-58.61,-52.54
台南,1473,7.17,9.49,13.8,4.67,2.21,-4.81,-7.67,-2.1,-5.02,-5.44,-2.62,-15.14,-12.25,-1.98,-8.06,1.81,6.27,-0.43,7.67
弘裕,1474,-6.91,-4.92,0.52,-0.9,1.2,4.89,-2.98,-1.83,-4.31,-9.94,-7.85,5.86,7.12,12.34,20.06,-16.57,-22.09,-26.63,-26.3
本盟,1475,-17.07,-6.24,-3.76,0.64,8.36,10.44,9.06,-0.24,-11.58,-15.82,-16.26,-30.47,-33.59,-35.95,-32.84,-41.82,-39.79,-45.04,-55.36
儒鴻,1476,-3.26,-0.07,13.44,22.44,21.34,22.02,10.04,14.89,18,19.99,21.92,33.73,39.8,39.5,26.31,27.39,21.37,24.28,35.73
聚陽,1477,-3.77,1.34,9.12,11.82,14.33,12.43,10.91,16.63,14.22,13.63,21.3,12.88,12.25,12.57,9.26,4.92,10.12,9.6,9.9
士電,1503,5.24,5.53,3.42,0.87,1.64,0.54,4.99,0.82,2.22,9.27,6.26,-1.05,-6.06,-12.78,-12.25,-2.78,-2.89,0.1,0.07
東元,1504,1.03,2.58,-0.32,-9.58,-12.26,-13.93,-13.37,-5.07,-3.92,-1.94,1.95,16.19,19.82,19.06,14.7,3.91,0.69,1.81,5.01
正道,1506,-0.12,2.62,9.46,-1.05,1.3,10.18,14.14,9.24,8.15,2.75,-4.69,-9.22,-8.61,-7.95,-11.76,-1.26,-2.3,-6.45,-2.64
永大,1507,-16.56,-10.56,-12.57,-3.25,2.86,7.58,16.7,19.89,22.44,17.34,20.47,21.07,20.19,33.08,21.8,20.97,23.09,21.7,21.8
瑞利,1512,4.87,6.62,9.57,4.08,-4.19,-3.24,12.09,5.89,18.89,14.8,7.61,-11.19,-26.83,-22.74,-19.8,-10.22,-0.56,-1.75,-6.49
中興電,1513,24.34,28.91,64.3,-8.55,-7.64,-5.36,10.36,12.14,6.09,3.5,-14.52,3.86,4.7,2.65,-9.07,-0.58,-5.06,-9.75,7.04
亞力,1514,14.81,20.35,43.07,4.11,18.47,17.22,24.18,-1.56,-16.11,-22.19,-34.89,-9.58,-8.15,5.68,14.48,3.64,8.7,1.39,13.82
力山,1515,6.81,20.47,-1.05,-4.17,0.79,-3.55,13.92,9.71,7.9,7.34,0.94,-0.94,0.48,-11.68,-6.19,31.29,29.35,39.82,34.76
川飛,1516,119.14,212.08,212.47,43.8,30.25,10.16,19,47.53,44.62,42.5,39.79,-30.45,-31.21,-22.1,93.6,250.07,"1,357.72",973.46,
利奇,1517,-19.76,-19.07,-20.76,-10.57,-6.54,-3.75,-3.2,0.17,-1.71,-2.42,-0.43,-3.81,-6.55,-6.58,-8.53,13.05,18.12,27.09,32.09
華城,1519,19.86,25.74,0.92,11.55,12.29,19.94,8.15,15.12,2.05,-9.83,4.4,-1.59,1.51,28.23,65.74,-8.51,-8.76,-27.73,-48.04
大億,1521,-5.54,-6.5,-11.05,15.5,17.86,23.22,37.55,18.05,25.12,28.62,21.98,-0.39,-6.45,-13.83,-6.61,0.84,1.55,11.32,-6.35
堤維西,1522,6.52,6.6,8.97,7.78,8.87,9.1,6.61,-15.38,-14.07,-12.85,-9.04,10.19,7.76,7.04,9.52,5.37,3.36,3.1,1.97
耿鼎,1524,4.67,5.22,3.86,0.44,0.33,-0.81,-4.05,-0.1,0.41,-2.47,2.81,-10.11,-12.73,-10.81,-14.09,-12.41,-11.46,-10.73,-11.81
江申,1525,-2.87,-3.06,-8.65,1.34,8.37,12.44,17.22,-3.31,-2.53,2.66,0.61,-14.52,-22.79,-28.3,-26.31,9.31,11.9,11.22,-6.2
日馳,1526,1.16,0.67,-2.28,19.44,24.89,24.78,15.4,6.84,8.16,4.37,2.52,9.93,6.66,10.16,14.37,-2.64,-4.64,-4.77,3.57
鑽全,1527,19.23,24.76,15.25,11.18,8.5,11.79,16.45,16.21,17.5,20.65,33.24,6.96,3.07,-10.99,-20.87,-8.9,-6.99,1.69,0.57
恩德,1528,17.37,3.86,0.58,-4.04,-4.13,-1.94,-2.28,3.28,0.06,-6.46,16.75,9.15,6.3,19.16,-6.16,-12.55,-8.35,-7.28,-2.08
樂士,1529,178.46,160.85,251.51,-21.28,-28.15,-16.75,73.49,-15.96,-6.2,19.35,-9.44,52.58,45.87,5.12,-23,-21.9,-28.63,-22.6,-44.27
亞崴,1530,-8.74,-9.08,-18.4,-2.72,0.95,1.44,6.64,30.76,29.46,27.6,30.34,-18.46,-24.4,-23.4,-28.64,6.86,18.84,23.09,56.47
高林股,1531,-4.98,-8.34,1.66,-8.62,-7.19,-12.05,-15.05,-8,-11.64,-11.08,-6.44,11.03,11.22,9.7,-1.54,-35.93,-38.8,-43.45,-40.21
勤美,1532,-13.24,-16.66,-22.56,2.69,13.83,9.49,23.12,13.53,1.68,5.38,22.09,6.36,9.35,1.72,-10.57,-2.14,0.09,3.13,-2.63
車王電,1533,-4.86,-3.3,1.33,-7.47,-7.53,-7.91,-11.97,13.9,18.03,22.09,32.26,14.61,9.67,4.63,-1.75,-0.36,-0.63,1.32,2.12
中宇,1535,-11.74,-13.55,-5.98,-7.54,-2.46,-1.35,3.32,0.89,-5.74,-0.65,-9.01,3.79,10.59,16.56,26.21,30.67,26.64,19.04,16.38
和大,1536,10.7,13.71,18.54,25.08,24.55,27.25,22.94,13.78,15.14,15.28,11.85,2.78,-2.44,-6.1,-4.32,27.29,30,38.84,40.3
廣隆,1537,-0.87,-3.07,-6.71,2.63,4.85,6.45,9.76,18.81,18.94,21.66,15.9,-3.5,-3.96,-2.84,9.24,22.17,24.38,24.83,13.13
正峰新,1538,-14.54,-21.53,-12.69,-12.49,-10.14,-1.18,-9.16,11.5,11.14,17.42,28,0.34,-0.42,-13.47,-17.5,-23.2,-23.21,-47.47,-26.57
巨庭,1539,3.96,5.23,7.57,10.11,9.15,7.68,29.07,28.15,35.7,42.96,19.66,32.04,32.93,23.9,20.27,19.06,14.94,10.72,7.82
喬福,1540,-41.93,-43.95,-48.41,-25.91,-10.47,0.78,8.61,20.3,18.89,7.93,34.34,-23.77,-37.42,-38.03,-46.16,-6.73,14.95,34.62,41.7
錩泰,1541,15.93,27.67,29.19,7.43,12.21,-0.08,2.68,46.24,46.45,49.11,73.44,15.47,6,-3.14,-27.82,7.17,23.51,51.36,82.11
伸興,1558,1.14,-1.96,-4.54,-3.66,-0.74,5.59,3.77,12.44,8.38,12.07,10.68,9.86,10.16,2.06,9.62,6.34,5.14,17.48,19.75
中砂,1560,-3.71,-6.35,-8.12,-7.09,-6.32,-5.54,-1.03,7.2,8.27,9.87,4.66,5.29,6.02,5.18,6.46,0.46,-1.28,-3.34,-2.09
精華,1565,13.08,11.69,12.4,8.3,3.79,-0.04,-2.79,3.62,7.49,13.73,23.4,25.27,28.05,30.34,21.99,20.53,14.27,6.86,5.25
捷邦,1566,25.58,43.1,155.59,137.29,116.69,120.08,28.33,-6.35,-9.69,-18.19,-35.8,25.97,35.17,57.9,127.63,41.34,36.99,32.36,20.81
倉佑,1568,14.1,10.3,17.87,6.36,7.03,8.16,2.46,23.33,22.68,24.1,20.03,-7.57,-9.94,-11.87,,0.05,,5.17,
濱川,1569,16.27,2.28,-10.28,-11.45,-13.05,-7.83,2.54,-0.08,-3.89,-21.49,-31.3,-24.55,-24.11,-16.01,3.95,8.4,12.86,37.59,67.93
力肯,1570,-10.6,-14.49,4.2,30.09,27.99,29.28,34.54,-11.42,-3.81,-5.19,-0.88,38.19,35.75,42.42,27.03,30.55,39.95,38.25,33.57
新麥,1580,6.87,3.67,0.09,-4.55,-3.59,3.41,11.4,8.98,10.99,11.12,16.12,14.08,7.45,4.12,1.06,15.05,20.54,23.05,19.14
信錦,1582,-3.05,-3.4,-5.26,-5.93,-3.5,-2.74,9.12,10.92,7.36,6.16,1.27,7.71,6.9,2.89,-6.8,-0.3,3.25,5.86,7.78
程泰,1583,-13.44,-18.27,-25.21,-8.4,-3.31,2.55,11.27,32.88,29.52,26.92,28.36,-12.01,-18.1,-21.74,-25.79,4.21,13.16,23.86,44.61
精剛,1584,-36.03,-39.5,-40.43,-9.4,-2.88,4.89,-1.76,0.04,-2.08,-5.77,0.6,26.16,28.5,30.39,23.15,-17.24,-13.77,-3.65,7.94
和勤,1586,14.19,3.26,4.98,1.37,-1.02,6.7,12.85,26.74,30.27,26.45,28.25,12.3,6.65,4.92,16.54,-6.58,-12.38,-12.36,-26.31
永冠-KY,1589,-8.97,-3.44,2.68,12.71,15.02,12.98,13.85,22.15,27.48,38.75,39.96,12.13,1.67,-8.66,-8.94,0,9.18,25.56,30.23
亞德客-KY,1590,20.14,20.61,21.57,4.99,4.7,2.54,1.94,14.78,14.85,20.13,26.56,28.12,27.78,24.28,15.57,0.53,-1.84,3.26,-1.65
